betriebe_id,jahr,jahresfracht,stoff_name,stoff_gruppe,stoff_schwellenwert,bestimmungsmethode,bestimmungsverfahren,name,kennnummer,wgs84_x,wgs84_y,anschrift,bundesland,flusseinzugsgebiet,muttergesellschaft,eigentuemer,betreiber,nace_code,nace_text,prtr_beschreibung,ivu_beschreibung,branchengruppe
163632,2008,148,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Messung,NRB (M),"UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg",06-09-761-0026-0001,10.901434674664,48.3798939440389,"Georg-Haindl-Str. 4
86153 Augsburg",Bayern,Donau,UPM-Kymmene Oy,"UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg","UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg",1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
173106,2011,57,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Berechnung,OTH (C),Metsä Tissue GmbH Werk Düren,06-05-300-0889308,6.4688593992304,50.8160062991204,Veldener Str 121-13152349 Düren,Nordrhein-Westfalen,Maas,Metsälitto Group,Metsä Tissue GmbH,Metsä Tissue GmbH,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
173061,2011,90,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Messung,CRM,Gebr.Hoffsümmer Spezialpapier GmbH & Co. KG,06-05-300-0890441,6.45868225805159,50.8013126690658,"Papiermühle 52-58
52349 Düren",Nordrhein-Westfalen,Maas,Gebr.Hoffsümmer Spezialpapier GmbH & Co. KG,Gebr.Hoffsümmer Spezialpapier GmbH& Co. KG,Gebr.Hoffsümmer Spezialpapier GmbH& Co. KG,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
171465,2011,120,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Messung,NRB (M),"UPM GmbH, Werk Augsburg",06-09-761-0026-0001,10.901434674664,48.3798939440389,"Georg-Haindl-Str. 4
86153 Augsburg",Bayern,Donau,"UPM GmbH, Werk Augsburg","UPM GmbH, Werk Augsburg","UPM GmbH, Werk Augsburg",1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
168061,2010,112,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Messung,NRB (M),"UPM GmbH, Werk Augsburg",06-09-761-0026-0001,10.901434674664,48.3798939440389,"Georg-Haindl-Str. 4
86153 Augsburg",Bayern,Donau,UPM-Kymmene Corporation,"UPM GmbH, Werk Augsburg","UPM GmbH, Werk Augsburg",1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
167282,2009,105,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Schätzung,Sonstiges (E),M-real Zanders GmbH Werk Reflex,06-05-300-0889308,6.46781994353914,50.8150123192767,"Veldener Str 121
52349 Düren",Nordrhein-Westfalen,Maas,M-real Deutsche Holding GmbH,M-real Zanders GmbH,M-real Zanders GmbH,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
164660,2008,100,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Schätzung,Sonstiges (E),M-real Zanders GmbH Werk Reflex,06-05-300-0889308,6.46781994353914,50.8150123192767,"Veldener Str 121
52349 Düren",Nordrhein-Westfalen,Maas,M-real Deutsche Holding GmbH,,,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
167391,2009,89,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Messung,CRM,Gebr.Hoffsümmer Spezialpapier GmbH & Co. KG,06-05-300-0890441,6.45868225805159,50.8013126690658,"Papiermühle 52-58
52349 Düren",Nordrhein-Westfalen,Maas,Gebr.Hoffsümmer Spezialpapier GmbH & Co. KG,Gebr.Hoffsümmer Spezialpapier GmbH& Co. KG,Gebr.Hoffsümmer Spezialpapier GmbH& Co. KG,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
161534,2007,144,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Messung,NRB (M),"UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg",06-09-761-0026-0001,10.901434674664,48.3798939440389,"Georg-Haindl-Str. 4
86153 Augsburg",Bayern,Donau,UPM-Kymmene Oy,"UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg","UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg",1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
169839,2010,166,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Messung,CRM,Gebr.Hoffsümmer Spezialpapier GmbH & Co. KG,06-05-300-0890441,6.45868225805159,50.8013126690658,"Papiermühle 52-58
52349 Düren",Nordrhein-Westfalen,Maas,Gebr.Hoffsümmer Spezialpapier GmbH & Co. KG,Gebr.Hoffsümmer Spezialpapier GmbH& Co. KG,Gebr.Hoffsümmer Spezialpapier GmbH& Co. KG,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
166100,2009,102,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Messung,NRB (M),"UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg",06-09-761-0026-0001,10.901434674664,48.3798939440389,"Georg-Haindl-Str. 4
86153 Augsburg",Bayern,Donau,UPM-Kymmene Oy,"UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg","UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg",1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
164540,2008,73,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Messung,OTH (M),Gebr.Hoffsümmer Spezialpapier GmbH & Co. KG,06-05-300-0890441,6.45868225805159,50.8013126690658,"Papiermühle 52-58
52349 Düren",Nordrhein-Westfalen,Maas,Gebr.Hoffsümmer Spezialpapier GmbH & Co. KG,,,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
173061,2011,2.4,Quecksilber und Verbindungen (als Hg),Schwermetalle,1.0,Messung,CRM,Gebr.Hoffsümmer Spezialpapier GmbH & Co. KG,06-05-300-0890441,6.45868225805159,50.8013126690658,"Papiermühle 52-58
52349 Düren",Nordrhein-Westfalen,Maas,Gebr.Hoffsümmer Spezialpapier GmbH & Co. KG,Gebr.Hoffsümmer Spezialpapier GmbH& Co. KG,Gebr.Hoffsümmer Spezialpapier GmbH& Co. KG,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
164540,2008,7.2,Quecksilber und Verbindungen (als Hg),Schwermetalle,1.0,Messung,OTH (M),Gebr.Hoffsümmer Spezialpapier GmbH & Co. KG,06-05-300-0890441,6.45868225805159,50.8013126690658,"Papiermühle 52-58
52349 Düren",Nordrhein-Westfalen,Maas,Gebr.Hoffsümmer Spezialpapier GmbH & Co. KG,,,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
164540,2008,56,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,OTH (M),Gebr.Hoffsümmer Spezialpapier GmbH & Co. KG,06-05-300-0890441,6.45868225805159,50.8013126690658,"Papiermühle 52-58
52349 Düren",Nordrhein-Westfalen,Maas,Gebr.Hoffsümmer Spezialpapier GmbH & Co. KG,,,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
176669,2012,22.4,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,NRB (M),Kübler & Niethammer Papierfabrik Kriebstein AG,14-60-48510860000,13.0155355104193,51.0491839617672,"Bauhofstraße 1
09648 Kriebstein",Sachsen,Elbe/Labe,Kübler & Niethammer Papierfabrik Kriebstein AG,,,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
170038,2010,54,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Schätzung,Sonstiges (E),Metsä Tissue GmbH Werk Düren,06-05-300-0889308,6.4688593992304,50.8160062991204,Veldener Str 121-13152349 Düren,Nordrhein-Westfalen,Maas,Metsälitto Group,Metsä Tissue GmbH,Metsä Tissue GmbH,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
181703,2014,58,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,NRB (M),"UPM GmbH, Werk Augsburg",06-09-761-0026-0001,10.901434674664,48.3798939440389,"Georg-Haindl-Str. 4
86153 Augsburg",Bayern,Donau,"UPM GmbH, Werk Augsburg","UPM GmbH, Werk Augsburg","UPM GmbH, Werk Augsburg",1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,,Papier- und Holzindustrie
180214,2013,26.6,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,INT (M) CEN/ISO,Kübler & Niethammer Papierfabrik Kriebstein AG,14-60-48510860000,13.0155355104193,51.0491839617672,"Bauhofstraße 1
09648 Kriebstein",Sachsen,Elbe/Labe,Kübler & Niethammer Papierfabrik Kriebstein AG,Kübler & Niethammer Papierfabrik Kriebstein AG,Kübler & Niethammer Papierfabrik Kriebstein AG,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,,Papier- und Holzindustrie
161534,2007,78,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,NRB (M),"UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg",06-09-761-0026-0001,10.901434674664,48.3798939440389,"Georg-Haindl-Str. 4
86153 Augsburg",Bayern,Donau,UPM-Kymmene Oy,"UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg","UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg",1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
155426,2010,24,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,NRB (M),Kübler & Niethammer Papierfabrik Kriebstein AG,14-60-48510860000,13.0155355104193,51.0491839617672,"Bauhofstraße 1
09648 Kriebstein",Sachsen,Elbe/Labe,Kübler & Niethammer Papierfabrik Kriebstein AG,,,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
174125,2012,47,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,NRB (M),"UPM GmbH, Werk Augsburg",06-09-761-0026-0001,10.901434674664,48.3798939440389,"Georg-Haindl-Str. 4
86153 Augsburg",Bayern,Donau,"UPM GmbH, Werk Augsburg","UPM GmbH, Werk Augsburg","UPM GmbH, Werk Augsburg",1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
173061,2011,45,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,CRM,Gebr.Hoffsümmer Spezialpapier GmbH & Co. KG,06-05-300-0890441,6.45868225805159,50.8013126690658,"Papiermühle 52-58
52349 Düren",Nordrhein-Westfalen,Maas,Gebr.Hoffsümmer Spezialpapier GmbH & Co. KG,Gebr.Hoffsümmer Spezialpapier GmbH& Co. KG,Gebr.Hoffsümmer Spezialpapier GmbH& Co. KG,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
171465,2011,47,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,NRB (M),"UPM GmbH, Werk Augsburg",06-09-761-0026-0001,10.901434674664,48.3798939440389,"Georg-Haindl-Str. 4
86153 Augsburg",Bayern,Donau,"UPM GmbH, Werk Augsburg","UPM GmbH, Werk Augsburg","UPM GmbH, Werk Augsburg",1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
152981,2008,106,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,NRB (M),Kübler & Niethammer Papierfabrik Kriebstein AG,14-60-48510860000,13.0155355104193,51.0491839617672,"Bauhofstraße 1
09648 Kriebstein",Sachsen,Elbe/Labe,Kübler & Niethammer Papierfabrik Kriebstein AG,,,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
153998,2009,28,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,NRB (M),Kübler & Niethammer Papierfabrik Kriebstein AG,14-60-48510860000,13.0155355104193,51.0491839617672,"Bauhofstraße 1
09648 Kriebstein",Sachsen,Elbe/Labe,Kübler & Niethammer Papierfabrik Kriebstein AG,,,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
177387,2013,41,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,NRB (M),"UPM GmbH, Werk Augsburg",06-09-761-0026-0001,10.901434674664,48.3798939440389,"Georg-Haindl-Str. 4
86153 Augsburg",Bayern,Donau,"UPM GmbH, Werk Augsburg","UPM GmbH, Werk Augsburg","UPM GmbH, Werk Augsburg",1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,,Papier- und Holzindustrie
163632,2008,58,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,NRB (M),"UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg",06-09-761-0026-0001,10.901434674664,48.3798939440389,"Georg-Haindl-Str. 4
86153 Augsburg",Bayern,Donau,UPM-Kymmene Oy,"UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg","UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg",1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
