betriebe_id,jahr,kompartiment,jahresfracht,jahresfracht_versehentlich,jahresfracht_nichtbiogen,stoff_name,stoff_gruppe,stoff_casnummer,stoff_schwellenwert,bestimmungsmethode,bestimmungsverfahren,name,kennnummer,wgs84_x,wgs84_y,anschrift,bundesland,flusseinzugsgebiet,muttergesellschaft,eigentuemer,betreiber,nace_code,nace_text,prtr_beschreibung,ivu_beschreibung,branchengruppe
180641,2014,Luft,331000000.0,0.0,21000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,INT (C) ETS,BHW Beeskow Holzwerkstoffe GmbH,12-30670890000,14.2557528609744,52.1812612704417,"Radinkendorfer Straße 71
15848 Beeskow",Brandenburg,Elbe/Labe,Sonae Industria AG,Glunz AG,BHW Beeskow Holzwerkstoffe GmbH,1621,"Herstellung von Furnier-, Sperrholz-, Holzfaser- und Holzspanplatten",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,,Papier- und Holzindustrie
185472,2014,Luft,1970000000.0,0.0,73500000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,INT (C) ETS,Zellstoff Stendal GmbH,17928,11.9858983281428,52.6906182450519,Goldbecker Straße 1 -39596 Arneburg,Sachsen-Anhalt,Elbe/Labe,Zellstoff Stendal GmbH,,Zellstoff Stendal GmbH,1711,Herstellung von Holz- und Zellstoff,Herstellung von Zellstoff aus Holz oder anderen Faserstoffen,,Papier- und Holzindustrie
168586,2010,Luft,114000000.0,0.0,0.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,OTH (C),Werk Unterbernbach,06-09-771-0027-0001,11.1826799981802,48.4936640058991,"Mühlenstraße 7
86556 Kühbach",Bayern,Donau,Anton Heggenstaller Unterbernbach GmbH & Co. Produktions- KG,Anton Heggenstaller GmbH,Anton Heggenstaller Unterbernbach GmbH & Co. Produktions- KG,1610,"Säge-, Hobel- und Holzimprägnierwerke",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Keine IVU-Tätigkeit,Papier- und Holzindustrie
133137,2010,Luft,277000000.0,0.0,258000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,MAB,BHW Beeskow Holzwerkstoffe GmbH,12-30670890000,14.2557528609744,52.1812612704417,"Radinkendorfer Straße 71
15848 Beeskow",Brandenburg,Elbe/Labe,Sonae Industria Glunz AG,Glunz AG,BHW Beeskow Holzwerkstoffe GmbH,1621,"Herstellung von Furnier-, Sperrholz-, Holzfaser- und Holzspanplatten",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Keine IVU-Tätigkeit,Papier- und Holzindustrie
182248,2014,Luft,197000000.0,0.0,186000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,INT (C) ETS,Papierfabrik A. Jass GmbH & Co.KG,06-76400010631,9.68161925929007,50.5675105604299,"Hermann-Muth-Straße 6
36039 Fulda",Hessen,Weser,Papierfabrik A. Jass GmbH & Co.KG,Papierfabrik A. Jass GmbH & Co.KG,Papierfabrik A. Jass GmbH & Co.KG,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,,Papier- und Holzindustrie
168707,2010,Luft,267000000.0,0.0,267000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,MAB,Papier- u. Kartonfabrik Varel GmbH & Co. KG,03-09-09281337040,8.13281623574123,53.4030380055664,"Dangaster Str. 38
26316 Varel",Niedersachsen,Weser,Papier- u. Kartonfabrik Varel GmbH & Co KG,Papier- u. Kartonfabrik Varel GmbH & Co. KG,Papier- u. Kartonfabrik Varel GmbH & Co. KG,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
168474,2010,Luft,171000000.0,0.0,171000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,MAB,SCA Packaging Containerboard Deutschland GmbH Werk Aschaffenburg,06-09-661-0020-0001,9.15584930543747,49.9881787406548,"Weichertstraße 7
63741 Aschaffenburg",Bayern,Rhein,SCA Packaging Containerboard Deutschland GmbH,SCA Packaging Containerboard Deutschland GmbH,SCA Packaging Containerboard Deutschland GmbH,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
183012,2014,Luft,126000000.0,0.0,126000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,INT (C) ETS,Smurfit Kappa Hoya Papier und Karton GmbH,03-06-06277201660,9.15020224784863,52.8113798709016,"Von-dem-Bussche-Straße 1
27318 Hoya",Niedersachsen,Weser,Smurfit Kappa Hoya Papier und Karton GmbH,Smurfit Kappa Hoya Papier und Karton GmbH,Smurfit Kappa Hoya Papier und Karton GmbH,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,,Papier- und Holzindustrie
166100,2009,Luft,112000000.0,0.0,112000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,OTH (C),"UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg",06-09-761-0026-0001,10.901434674664,48.3798939440389,"Georg-Haindl-Str. 4
86153 Augsburg",Bayern,Donau,UPM-Kymmene Oy,"UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg","UPM-Kymmene Papier GmbH & Co. KG, Werk Augsburg",1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
166203,2009,Luft,137000000.0,0.0,0.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,OTH (C),Werk Unterbernbach,06-09-771-0027-0001,11.1826799981802,48.4936640058991,"Mühlenstraße 7
86556 Kühbach",Bayern,Donau,Anton Heggenstaller Unterbernbach GmbH & Co. Produktions- KG,Anton Heggenstaller GmbH,Anton Heggenstaller Unterbernbach GmbH & Co. Produktions- KG,1610,"Säge-, Hobel- und Holzimprägnierwerke",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Keine IVU-Tätigkeit,Papier- und Holzindustrie
184483,2014,Luft,275000000.0,0.0,212000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,NRB (C),Moritz J. Weig GmbH & Co. KG,07-01-126351,7.22082908523668,50.3135652224111,"Polcher Str. 113
56727 Mayen",Rheinland-Pfalz,Rhein,Moritz J. Weig GmbH & Co. KG,Moritz j. Weig GmbH & Co. KG,Moritz J. Weig GmbH & Co. KG,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,,Papier- und Holzindustrie
129710,2009,Luft,248000000.0,0.0,16200000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,MAB,BHW Beeskow Holzwerkstoffe GmbH,12-30670890000,14.2557528609744,52.1812612704417,"Radinkendorfer Straße 71
15848 Beeskow",Brandenburg,Elbe/Labe,Sonae Industria Glunz AG,Glunz AG,BHW Beeskow Holzwerkstoffe GmbH,1621,"Herstellung von Furnier-, Sperrholz-, Holzfaser- und Holzspanplatten",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Keine IVU-Tätigkeit,Papier- und Holzindustrie
168733,2010,Luft,299000000.0,0.0,299000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,NRB (C),Nordland Papier GmbH Papierfabrik,03-04-04247180070,7.362375847643,52.9777309561925,"Nordlandallee 1
26892 Dörpen",Niedersachsen,Ems,Nordland Papier GmbH Papierfabrik,Nordland Papier GmbH,Nordland Papier GmbH,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
103674,2012,Luft,1830000000.0,0.0,73200000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,INT (C) ETS,Zellstoff Stendal GmbH,17928,11.9858983676342,52.6906136770599,Goldbecker Straße 1 -39596 Arneburg,Sachsen-Anhalt,Elbe/Labe,Zellstoff Stendal GmbH,,Zellstoff Stendal GmbH,1711,Herstellung von Holz- und Zellstoff,Herstellung von Zellstoff aus Holz oder anderen Faserstoffen,Herstellung von Zellstoff,Papier- und Holzindustrie
84998,2011,Luft,178000000.0,0.0,169000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,OTH (C),Papierfabrik A. Jass GmbH & Co.KG,06-76400010631,9.68165551828522,50.5674881142109,"Hermann-Muth-Straße 6
36039 Fulda",Hessen,Weser,Papierfabrik A. Jass GmbH & Co.KG,Papierfabrik A. Jass GmbH & Co.KG,Papierfabrik A. Jass GmbH & Co.KG,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
181807,2014,Luft,527000000.0,0.0,343000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,NRB (C),Sappi Stockstadt GmbH,06-09-671-0140-0001,9.0690096370555,49.9777578006256,"Obernburger Str. 1-9
63811 Stockstadt a.Main",Bayern,Rhein,Sappi Deutschland Holding GmbH,Sappi Fine Paper Europe,Bernhard Jäggi,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,,Papier- und Holzindustrie
133576,2010,Luft,133000000.0,0.0,133000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,INT (C) ETS,Papierfabrik Palm GmbH & Co.KG,06-08-1479296,10.1142412761501,48.8236977232079,"Neukochen 10
73432 Aalen",Baden-Württemberg,Rhein,Papierfabrik Palm GmbH & Co.KG,Dr. Wolfgang Palm,Papierfabrik Palm GmbH & Co. KG,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
168061,2010,Luft,134000000.0,0.0,134000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,OTH (C),"UPM GmbH, Werk Augsburg",06-09-761-0026-0001,10.901434674664,48.3798939440389,"Georg-Haindl-Str. 4
86153 Augsburg",Bayern,Donau,UPM-Kymmene Corporation,"UPM GmbH, Werk Augsburg","UPM GmbH, Werk Augsburg",1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
168585,2010,Luft,396000000.0,0.0,24500000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,OTH (C),wodego GmbH Spanplattenwerk 2 und 3,06-09-373-0007-0001,11.451341327793,49.2617090285203,"Dreichlinger Straße 76
92318 Neumarkt i.d. Oberpfalz",Bayern,Rhein,wodego GmbH,Pfleiderer AG,wodego GmbH,1621,"Herstellung von Furnier-, Sperrholz-, Holzfaser- und Holzspanplatten",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Keine IVU-Tätigkeit,Papier- und Holzindustrie
181104,2014,Luft,127000000.0,0.0,127000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,INT (C) ETS,Papierfabrik Palm GmbH & Co.KG,06-08-1479296,10.1142412761501,48.8236977232079,"Neukochen 10
73432 Aalen",Baden-Württemberg,Rhein,Papierfabrik Palm GmbH & Co.KG,Dr. Wolfgang Palm,Papierfabrik Palm,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,,Papier- und Holzindustrie
181204,2014,Luft,494000000.0,0.0,156000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,INT (C) ETS,Stora Enso Maxau GmbH,06-08-2719142,8.31325864943994,49.042576767134,"Mitscherlichstr. 24
76187 Karlsruhe",Baden-Württemberg,Rhein,Stora Enso Maxau GmbH,Stora Enso Deutschland GmbH,GF Joachim Grünewald,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,,Papier- und Holzindustrie
181155,2014,Luft,149000000.0,0.0,140000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Messung,PER (M),Papierfabrik August Koehler SE,06-08-4124448,8.0862290122325,48.5268120365493,"Hauptstrasse 2
77704 Oberkirch",Baden-Württemberg,Rhein,Papierfabrik August Koehler SE,Papierfabrik August Koehler SE,Papierfabrik August Koehler SE,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,,Papier- und Holzindustrie
124189,2007,Luft,132000000.0,0.0,,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Messung,PER (M),Papierfabrik Palm GmbH & Co.,06-08-1479296,10.1167309813702,48.8235386878431,"Sutorstraße -
73432 Aalen",Baden-Württemberg,Rhein,Papierfabrik Palm GmbH & Co.,,,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
182965,2014,Luft,291000000.0,0.0,291000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,MAB,Papier- u. Kartonfabrik Varel GmbH & Co. KG,03-09-09281337040,8.1328158702133,53.4030559811425,"Dangaster Str. 38
26316 Varel",Niedersachsen,Weser,Papier- u. Kartonfabrik Varel GmbH & Co KG,Papier- u. Kartonfabrik Varel GmbH & Co. KG,Papier- u. Kartonfabrik Varel GmbH & Co. KG,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,,Papier- und Holzindustrie
133175,2010,Luft,111000000.0,0.0,111000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,INT (C) IPCC,LEIPA Georg Leinfelder GmbH Werk Schwedt,12-20730660000,14.3197657762307,53.0790994282391,"Kuhheide 34
16303 Schwedt/Oder",Brandenburg,Oder,LEIPA Georg Leinfelder GmbH Werk Schwedt,Dr. Hubert Schrödinger,LEIPA Georg Leinfelder GmbH,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
148333,2013,Luft,1880000000.0,0.0,74800000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,INT (C) ETS,Zellstoff Stendal GmbH,17928,11.9858829399788,52.6906096398279,Goldbecker Straße 1 -39596 Arneburg,Sachsen-Anhalt,Elbe/Labe,Zellstoff Stendal GmbH,,Zellstoff Stendal GmbH,1711,Herstellung von Holz- und Zellstoff,Herstellung von Zellstoff aus Holz oder anderen Faserstoffen,,Papier- und Holzindustrie
168481,2010,Luft,585000000.0,0.0,378000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,NRB (C),Sappi Stockstadt GmbH,06-09-671-0140-0001,9.0690096370555,49.9777578006256,"Obernburger Str. 1-9
63811 Stockstadt a.Main",Bayern,Rhein,Sappi Deutschland Holding GmbH,Sappi Fine Paper Europe,Bernhard Jäggi,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
180696,2014,Luft,452000000.0,0.0,452000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Messung,INT (M) CEN/ISO,LEIPA Georg Leinfelder GmbH Werk Schwedt,12-20730660000,14.3197657762307,53.0790994282391,"Kuhheide 34
16303 Schwedt/Oder",Brandenburg,Oder,LEIPA Georg Leinfelder GmbH Werk Schwedt,Dr. Hubert Schrödinger,LEIPA Georg Leinfelder GmbH,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,,Papier- und Holzindustrie
182869,2014,Luft,104000000.0,0.0,104000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,INT (C) ETS,Schoeller Technocell GmbH & Co. KG,03-10-10285139970,8.12062370266051,52.2745917789296,"Burg Gretesch 0
49086 Osnabrück",Niedersachsen,Ems,Schoeller Technocell GmbH & Co. KG,Schoeller Technocell GmbH & Co. KG,Schoeller Technocell GmbG & Co. KG,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,,Papier- und Holzindustrie
182052,2014,Luft,129000000.0,0.0,0.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,OTH (C),Pfeifer Holz GmbH - Werk Unterbernbach,06-09-771-0027-0001,11.1826799981802,48.4936640058991,"Mühlenstraße 7
86556 Kühbach",Bayern,Donau,Pfeifer Holz GmbH,Pfeifer Holz GmbH,Pfeifer Holz GmbH,1610,"Säge-, Hobel- und Holzimprägnierwerke",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,,Papier- und Holzindustrie
168943,2010,Luft,371000000.0,0.0,144000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,NRB (C),Sappi Alfeld GmbH,03-07-07244141350,9.82076287501953,51.9859445853826,"Mühlenmasch 1
31061 Alfeld",Niedersachsen,Weser,Sappi Alfeld AG,Sappi Alfeld GmbH,Sappi Alfeld GmbH,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
164730,2008,Luft,325000000.0,0.0,,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Messung,PER (M),M-real Zanders GmbH,06-05-300-0261171,7.12707346582988,50.9889072569676,"An der Gohrsmühle 25
51439 Bergisch Gladbach",Nordrhein-Westfalen,Rhein,M-real Zanders GmbH,,,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
156938,2011,Luft,221000000.0,0.0,167000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,INT (C) ETS,Stora Enso Sachsen GmbH,14-80-56918040000,12.5913422542536,51.4646103221465,"Am Schanzberg 1
04838 Eilenburg",Sachsen,Elbe/Labe,Stora Enso Deutschland GmbH,Stora Enso Oyj,Stora Enso Sachsen GmbH,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
85915,2007,Luft,173000000.0,0.0,,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,SSC,Papierfabrik A. Jass GmbH & Co.KG,06-76400010631,9.68165551828522,50.5674881142109,"Hermann-Muth-Straße 6
36039 Fulda",Hessen,Weser,Papierfabrik A. Jass GmbH & Co.KG,,,1712,"Herstellung von Papier, Karton und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
166202,2009,Luft,419000000.0,0.0,26000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,OTH (C),wodego GmbH Spanplattenwerk 2 und 3,06-09-373-0007-0001,11.451341327793,49.2617090285203,"Dreichlinger Straße 76
92318 Neumarkt i.d. Oberpfalz",Bayern,Rhein,wodego GmbH,Pfleiderer Holzwerkstoffe GmbH,wodego GmbH,1621,"Herstellung von Furnier-, Sperrholz-, Holzfaser- und Holzspanplatten",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Keine IVU-Tätigkeit,Papier- und Holzindustrie
170829,2011,Luft,244000000.0,0.0,244000000.0,Kohlendioxid (CO2),Treibhausgase,124-38-9,100000000.0,Berechnung,INT (C) ETS,SCA Hygiene Products GmbH Consumer Products,06-08-2951606,8.45707983204561,49.5354986413784,"Sandhofer Str. 176
68305 Mannheim",Baden-Württemberg,Rhein,SCA Hygiene Products GmbH Consumer Products,SCA Hygiene Products GmbH,SCA Hygiene Products GmbH,1722,"Herstellung von Haushalts-, Hygiene- und Toilettenartikeln aus Zellstoff, Papier und Pappe",Herstellung von Papier und Pappe und sonstigen primären Holzprodukten > 20 t/d,Herstellung von Papier und Pappe,Papier- und Holzindustrie
