betriebe_id,jahr,jahresfracht,stoff_name,stoff_gruppe,stoff_schwellenwert,bestimmungsmethode,bestimmungsverfahren,name,kennnummer,wgs84_x,wgs84_y,anschrift,bundesland,flusseinzugsgebiet,muttergesellschaft,eigentuemer,betreiber,nace_code,nace_text,prtr_beschreibung,ivu_beschreibung,branchengruppe
78410,2010,55500,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,OTH (M),INEOS Melamines GmbH,06-00410010412,8.76596703860508,50.1294157131189,"Alt Fechenheim 34
60386 Frankfurt am Main, St.",Hessen,Rhein,Ineos Melamines GmbH,INEOS Industries Holdings Ltd,INEOS Melamines GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung einfacher KW,Herstellung einfacher KW,Chemische Industrie
84941,2011,221000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,WeylChem Griesheim GmbH,06-70007040412,8.59385553757588,50.0905346612083,"Stroofstraße 27
65933 Frankfurt am Main, St.",Hessen,Rhein,WeylChem Griesheim GmbH,WeylChem Griesheim GmbH,WeylChem Griesheim GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Pflanzenschutzmittel und Bioziden,Herstellung von Pflanzenschutzmittel und Bioziden,Chemische Industrie
78308,2010,2490000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,Sandoz Industrial Products GmbH  Industriepark Höchst,06-00463010412,8.53594691347249,50.0934013325479,"Gebäude E 635
65926 Frankfurt am Main, St.",Hessen,Rhein,Sandoz Industrial Products GmbH,Novartis AG,Sandoz Industrial Products GmbH,2110,Herstellung von pharmazeutischen Grundstoffen,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
32495,2008,57000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Schätzung,Sonstiges (E),BASF Performance Polymers GmbH,16-86-00100010000,11.3306148166733,50.6879979340384,"Breitscheidstraße 137
07407 Rudolstadt",Thüringen,Elbe/Labe,BASF Performance Polymers GmbH,,,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
153942,2009,71300,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,Dow Olefinverbund GmbH Werk Böhlen,14-80-54102340000,12.3560999149383,51.1914162221271,"Olefinstraße 1
04564 Böhlen",Sachsen,Elbe/Labe,Dow Europe Holding B.V.,,,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung einfacher KW,Herstellung einfacher KW,Chemische Industrie
78313,2010,186000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,WeylChem Griesheim GmbH,06-70007040412,8.59385553757588,50.0905346612083,"Stroofstraße 27
65933 Frankfurt am Main, St.",Hessen,Rhein,WeylChem Griesheim GmbH,WeylChem Griesheim GmbH,WeylChem Griesheim GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Pflanzenschutzmittel und Bioziden,Herstellung von Pflanzenschutzmittel und Bioziden,Chemische Industrie
154233,2009,188000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,CBW Chemie GmbH Bitterfeld-Wolfen BE Wolfen,11670,12.2900584090367,51.6515254935545,Greppiner Str. 1906766 Bitterfeld-Wolfen,Sachsen-Anhalt,Elbe/Labe,CBW Chemie GmbH Bitterfeld-Wolfen,CBW Chemie GmbH Bitterfeld-Wolfen,CBW Chemie GmbH Bitterfeld-Wolfen,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
78416,2010,93300,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,PER (M),Procter & Gamble Manufacturing GmbH,06-00003590433,8.49483130331799,49.9298184777709,"Procter-&-Gamble-Str. 1
64521 Groß-Gerau",Hessen,Rhein,Procter & Gamble Manufacturing GmbH,Procter & Gamble Manufacturing GmbH,Procter & Gamble Manufacturing GmbH,2042,Herstellung von Körperpflegemitteln und Duftstoffen,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
78314,2010,229000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,PER (M),AZ Electronic Materials (Germany) GmbH,06-59940050414,8.24841168800627,50.0343118783171,"Rheingaustr. 190-196
65203 Wiesbaden, Stadt",Hessen,Rhein,AZ Electronic Materials (Germany)  GmbH,AZ Electronic Materials (Germany)  GmbH,AZ Electronic Materials (Germany)  GmbH,2012,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
154241,2009,176000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,OTH (M),Radici Chimica Deutschland GmbH,15794,12.1891832157666,51.0667971508723,Dr.-Bergius-Straße 6 -06729 Elsteraue,Sachsen-Anhalt,Elbe/Labe,Radici Chimica Deutschland GmbH,,,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
154309,2009,439000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,OTH (M),Domo Caproleuna GmbH,12033,11.9874508957303,51.2971239678767,Am Haupttor Bau 310106234 Leuna,Sachsen-Anhalt,Elbe/Labe,DOMO Chemicals n.v.,DOMO Chemicals n.v.,Domo Caproleuna GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung stickstoffhaltiger KW,Herstellung stickstoffhaltiger KW,Chemische Industrie
78315,2010,138000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,PER (M),Kalle GmbH,06-50690010414,8.25138369557986,50.0361741466237,"Rheingaustraße 190-19665203 Wiesbaden, Stadt",Hessen,Rhein,Kalle GmbH,Kalle GmbH,Kalle GmbH,2229,Herstellung von sonstigen Kunststoffwaren,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
172217,2011,3000000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,Saltigo GmbH,06-05-300-9047821,6.98596987041574,51.0229203661282,"Kaiser-Wilhelm-Allee -
51368 Leverkusen",Nordrhein-Westfalen,Rhein,Lanxess Deutschland GmbH,LANXESS Deutschland GmbH,Saltigo GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
54675,2009,524000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,OTH (M),"Celanese Emulsions GmbH, Industriepark Höchst",06-00438070412,8.52195385577638,50.0881930790916,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Celanese Emulsions GmbH,Celanese Corporation,Celanese Emulsions GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
78323,2010,1600000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,Sanofi-Aventis Deutschland GmbH Industriepark Höchst,06-00436010412,8.53786138114307,50.0948654068016,"Brüningstr. 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Sanofi-Aventis Deutschland GmbH Industriepark Höchst,Sanofi-Aventis Deutschland GmbH,Sanofi-Aventis Deutschland GmbH,2110,Herstellung von pharmazeutischen Grundstoffen,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
54676,2009,1420000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,OTH (M),Clariant Produkte (Deutschland) GmbH   Höchst,06-70007370412,8.5249980413293,50.091226337502,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2012,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
78326,2010,685000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,"Celanese Emulsions GmbH, Industriepark Höchst",06-00438070412,8.52195385577638,50.0881930790916,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Celanese Emulsions GmbH,Celanese Corporation,Celanese Emulsions GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
78328,2010,202000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,"Nutrinova GmbH,  Industriepark Höchst",06-00455010412,8.52579995980738,50.0906812034069,"Brüningstrasse 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Nutrition Specialities & Food Ingredients GmbH,Celanese Corporation,Nutrition Specialities & Food Ingredients GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
127110,2008,482000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,OTH (M),Roche Diagnostics GmbH Chem.Pharm.Produkte Herstell,06-08-2921537,8.47639024348644,49.5313600601921,"Sandhofer Str. 116
68305 Mannheim",Baden-Württemberg,Rhein,Roche Diagnostics GmbH Chem.Pharm.Produkte Herstell,,,2120,Herstellung von pharmazeutischen Spezialitäten und sonstigen pharmazeutischen Erzeugnissen,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
127123,2008,148000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,OTH (M),Schill + Seilacher  AG,06-08-1563076,9.03899513678548,48.6699636923648,"Schönaicher Straße 205
71032 Böblingen",Baden-Württemberg,Rhein,Schill + Seilacher  AG,,,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung von Tensiden,Chemische Industrie
127176,2008,336000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,PER (M),Rhodia Acetow GmbH Chemiefaserherstellung,06-08-6698484,7.84332613799405,48.021022452972,"Engesserstr. 8
79108 Freiburg",Baden-Württemberg,Rhein,Rhodia Acetow GmbH Chemiefaserherstellung,,,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung von Basiskunststoffen,Chemische Industrie
171244,2011,158000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,Vinnolit GmbH & Co. KG Burgkirchen,06-09-171-0004--C01,12.7311926464951,48.1828717104837,"Industrieparkstraße 1
84508 Burgkirchen a.d.Alz",Bayern,Donau,Vinnolit GmbH & Co. KG,Vinnolit GmbH & Co. KG,Vinnolit GmbH & Co. KG,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
167790,2009,109000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,CRM,Evonik Degussa GmbH Werk Herne/Witten,06-05-900-0911928,7.18325870175867,51.5138578787973,"Herzogstr. 28
44651 Herne",Nordrhein-Westfalen,Rhein,Evonik Degussa GmbH,Evonik Degussa GmbH,Evonik Degussa GmbH,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
78329,2010,53800,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,WeylChem Höchst GmbH Standort Industriepark Höchst,06-70007380412,8.54019071388555,50.0953421537666,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,WeylChem Höchst GmbH,WeylChem Höchst GmbH,WeylChem Höchst GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung schwefelhaltiger KW,Herstellung schwefelhaltiger KW,Chemische Industrie
175980,2012,864000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Schätzung,Sonstiges (E),Evonik Goldschmidt GmbH,06-05-100-0249998,7.01924366118089,51.4626402965283,"Goldschmidtstr. 100
45127 Essen",Nordrhein-Westfalen,Rhein,Evonik Goldschmidt GmbH,Evonik Goldschmidt GmbH,Evonik Goldschmidt GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
78333,2010,2390000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,Clariant Produkte (Deutschland) GmbH   Höchst,06-70007370412,8.5249980413293,50.091226337502,"Brüningstraße 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2012,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
175983,2012,55100,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,PER (M),Vinnolit GmbH & Co. KG.,06-05-300-1350566,6.95264945739661,51.0192382951303,"Emdener Str. 117
50769 Köln",Nordrhein-Westfalen,Rhein,Vinnolit GmbH & Co. KG,Vinnolit GmbH & Co. KG,Vinnolit GmbH & Co. KG,2016,Herstellung von Kunststoffen in Primärformen,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
175192,2012,248000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,OTH (M),CABB GmbH,06-05-300-9046238,6.84515367955091,50.8560079723542,"Industriestr. 300
50354 Hürth",Nordrhein-Westfalen,Rhein,CABB GmbH,CABB GmbH,CABB GmbH,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
78340,2010,261000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,PER (M),Galata Chemicals GmbH,06-00007030431,8.44007479551866,49.6195437396709,"Chemiestraße 22
68623 Lampertheim",Hessen,Rhein,Galata Chemicals GmbH,Galata Chemicals GmbH,Galata Chemicals GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von metallorganischen Verbindungen,Herstellung von metallorganischen Verbindungen,Chemische Industrie
34388,2008,182000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,OTH (M),Biopetrol Rostock GmbH,13-30-724,12.1385094722059,54.1484394816903,"Zum Tanklager 5
18147 Rostock",Mecklenburg-Vorpommern,Warnow/Peene,Biopetrol Industrie AG,Biopetrol Industrie AG,Biopetrol Rostock GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
78316,2010,3950000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,PER (M),SE Tylose GmbH & Co. KG,06-59940040414,8.25121644512824,50.0325678641878,"Rheingaustr. 190-196
65203 Wiesbaden, Stadt",Hessen,Rhein,SE Tylose GmbH & Co. KG,SE Tylose GmbH & Co. KG,SE Tylose GmbH & Co. KG,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
78317,2010,90900,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,PER (M),SIGAM GmbH,06-59941190414,8.25458148269361,50.0378939397675,"Rheingaustraße 190-19665203 Wiesbaden, Stadt",Hessen,Rhein,SIGAM Holding,SIGAM GmbH,SIGAM GmbH,2110,Herstellung von pharmazeutischen Grundstoffen,Herstellung von Grundarzneimitteln,Herstellung von Grundarzneimitteln,Chemische Industrie
170343,2010,135000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,Sasol Germany GmbH Werk Marl,06-05-500-0875730,7.10303987874825,51.6783861500897,"Paul-Baumann-Str. 1
45772 Marl",Nordrhein-Westfalen,Rhein,Sasol Germany GmbH,Sasol Germany GmbHWerk Marl,Sasol Germany GmbHWerk Marl,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Tensiden,Herstellung von Tensiden,Chemische Industrie
175197,2012,134000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,CRM,Evonik Degussa GmbH Werk Herne/Witten,06-05-900-0911928,7.18325870175867,51.5138578787973,"Herzogstr. 28
44651 Herne",Nordrhein-Westfalen,Rhein,Evonik Degussa GmbH,Evonik Degussa GmbH,Evonik Degussa GmbH,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
78318,2010,202000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,PER (M),Clariant Produkte (Deutschland) GmbH Standort Wiesbaden,06-50950010414,8.25377142992575,50.0397228010257,"Rheingaustraße 190
65203 Wiesbaden, Stadt",Hessen,Rhein,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Farbstoffen und Pigmenten,Herstellung von Farbstoffen und Pigmenten,Chemische Industrie
78370,2010,497000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,"Bayer CropScience AG Industriepark Höchst, Gebäude C 595",06-00442010412,8.54509059439711,50.088546763554,"Brüningstrasse 50
65926 Frankfurt am Main, St.",Hessen,Rhein,Bayer CropScience AG,Bayer CropScience AG,Bayer CropScience AG,2020,"Herstellung von Schädlingsbekämpfungs-, Pflanzenschutz- und Desinfektionsmitteln",Herstellung von Pflanzenschutzmittel und Bioziden,Herstellung von Pflanzenschutzmittel und Bioziden,Chemische Industrie
78373,2010,568000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,Cargill GmbH im IP-Höchst Industriepark Höchst  Geb. C332,06-70007210412,8.52008830136915,50.0917006162323,"Brüningstraße 50
65926 Frankfurt am Main, St.",Hessen,Rhein,Cargill GmbH,Cargill GmbH,Cargill GmbH,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
164346,2008,354000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,OTH (M),INEOS ABS (Deutschland) GmbH,06-05-300-9048538,6.83553245789822,51.0756941446478,CHEMPARK Geb. B64941538 Dormagen,Nordrhein-Westfalen,Rhein,INEOS ABS (Deutschland) GmbH,,,2016,Herstellung von Kunststoffen in Primärformen,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung von Basiskunststoffen,Chemische Industrie
177727,2013,708000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,"Clariant Produkte (Deutschland) GmbH, Werk Gendorf",06-09-171-0012--C01,12.7322900202204,48.1814807392952,"Industrieparkstraße 1
84508 Burgkirchen a.d.Alz",Bayern,Donau,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,Clariant Produkte (Deutschland) GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,,Chemische Industrie
183211,2014,447000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,LANXESS Deutschland GmbH,06-05-300-9047368,6.82906810897254,51.0734966707114,CHEMPARK -41538 Dormagen,Nordrhein-Westfalen,Rhein,LANXESS AG,LANXESS Deutschland GmbH,LANXESS Deutschland GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,,Chemische Industrie
78407,2010,1580000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,Kuraray Europe GmbH,06-00482010412,8.52530442602924,50.0885035094679,"Brüningstraße 50
65926 Frankfurt am Main, St.",Hessen,Rhein,Kuraray  Europe GmbH,Kuraray  Europe GmbH,Kuraray  Europe GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
54689,2009,181000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,OTH (M),"Nutrinova GmbH,  Industriepark Höchst",06-00455010412,8.52579995980738,50.0906812034069,"Brüningstrasse 50
65929 Frankfurt am Main, St.",Hessen,Rhein,Nutrition Specialities & Food Ingredients GmbH,Celanese Corporation,Nutrition Specialities & Food Ingredients GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
136888,2011,169000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,PER (M),Biopetrol Schwarzheide GmbH,12-40665100000,13.881239531495,51.4700603847846,"Nauendorfer Straße 40
01987 Schwarzheide",Brandenburg,Elbe/Labe,Biopetrol Industrie AG,Biopetrol Industrie AG,Biopetrol Schwarzheide GmbH,2059,Herstellung von sonstigen chemischen Erzeugnissen a. n. g.,Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
162784,2007,116000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Berechnung,OTH (C),Jowat AG -Werk II-,06-05-700-0124989,8.8870665597545,51.9533346183377,"Ernst-Hilker-Str. 10-14
32758 Detmold",Nordrhein-Westfalen,Weser,,,,2052,Herstellung von Klebstoffen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
136914,2011,360000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,OTH (M),Märkische Faser GmbH,12-60632830000,12.3652850378864,52.5350338774047,"GRISUTEN-Straße 13
14727 Premnitz",Brandenburg,Elbe/Labe,Märkische Faser GmbH,Märkische Faser GmbH,Märkische Faser GmbH,2060,Herstellung von Chemiefasern,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
136919,2011,82200,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,VERBIO Diesel Schwedt GmbH & Co.KG,12-20735220000,14.224580254281,53.1057735168067,"Passower Chaussee 111
16303 Schwedt/Oder",Brandenburg,Oder,VERBIO Diesel Schwedt GmbH & Co.KG,VERBIO Diesel Schwedt GmbH & Co KG,VERBIO Diesel Schwedt GmbH & Co KG,2041,"Herstellung von Seifen, Wasch-, Reinigungs- und Poliermitteln",Herstellung sauerstoffhaltiger KW,Herstellung sauerstoffhaltiger KW,Chemische Industrie
133492,2010,322000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Berechnung,OTH (C),Rhodia Acetow GmbH Chemiefaserherstellung,06-08-6698484,7.84332613799405,48.021022452972,"Engesserstr. 8
79108 Freiburg",Baden-Württemberg,Rhein,Rhodia Acetow GmbH Chemiefaserherstellung,Rhodia Acetow GmbH,Rhodia Acetow GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung von Basiskunststoffen,Chemische Industrie
169863,2010,2390000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,Saltigo GmbH,06-05-300-9047821,6.98596987041574,51.0229203661282,"Kaiser-Wilhelm-Allee -
51368 Leverkusen",Nordrhein-Westfalen,Rhein,Lanxess Deutschland GmbH,LANXESS Deutschland GmbH,Saltigo GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
176209,2012,407000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,Bayer MaterialScience AG,06-05-300-9046924,6.84768007192749,51.0769617972047,CHEMPARK -41538 Dormagen,Nordrhein-Westfalen,Rhein,Bayer MaterialScience AG,Bayer MaterialScience AG,Bayer MaterialScience AG,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
103045,2012,148000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,Styrolution GmbH    (BASF),07-05-8818307,8.42731596845212,49.5030275825282,"Carl-Bosch-Str. 38
67063 Ludwigshafen am Rhein",Rheinland-Pfalz,Rhein,Styrolution GmbH    (BASF),Styrolution Group GmbH,Styrolution GmbH,2016,Herstellung von Kunststoffen in Primärformen,Herstellung von Basiskunststoffen,Herstellung von Basiskunststoffen,Chemische Industrie
182105,2014,237000,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,CRM,Allnex Germany GmbH Industriepark Kalle-Albert,06-50760010414,8.25434799674362,50.0364705575741,"Kasteler Str. 45
65203 Wiesbaden, Stadt",Hessen,Rhein,Allnex Germany GmbH Industriepark Kalle-Albert,Allnex Germany GmbH,Allnex Germany GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Herstellung von Basiskunststoffen,,Chemische Industrie
169866,2010,55800,Gesamter organischer Kohlenstoff (TOC),Andere organische Stoffe,50000.0,Messung,INT (M) CEN/ISO,Tanatex Deutschland GmbH,06-05-300-9048292,6.98878294148243,51.0234904640744,CHEMPARK Leverkusen Gebäude B 251368 Leverkusen,Nordrhein-Westfalen,Rhein,Tanatex Deutschland GmbH,Tanatex Deutschland GmbH,Tanatex Deutschland GmbH,2014,Herstellung von sonstigen organischen Grundstoffen und Chemikalien,Chemieanlagen zur industriellen Herstellung von organischen Grundchemikalien,Herstellung org. Grundchemikalien,Chemische Industrie
