betriebe_id,jahr,menge,gefaehrlich,ins_ausland,disposition,bestimmungsmethode,bestimmungsverfahren,entsorger,entsorgungsort,name,kennnummer,wgs84_x,wgs84_y,anschrift,bundesland,flusseinzugsgebiet,muttergesellschaft,eigentuemer,betreiber,nace_code,nace_text,prtr_beschreibung,ivu_beschreibung,branchengruppe
157882,2012,357.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),"Aprochim S.A.
Z.I. La Promenade B.P. 13
53290 Grez En Bouère
Frankreich",Z.I. La Promrnade B.P. 13F-53290 Grez En BouèreFrankreich,Werk Werra Untertagedeponie Herfa-Neurode,06-90015130632,9.94617416134178,50.8744964131824,"In der Aue 1
36266 Heringen (Werra)",Hessen,Weser,K+S AG,K+S KALI GmbH,K+S KALI GmbH,3822,Behandlung und Beseitigung gefährlicher Abfälle,Untertage-Bergbau und damit verbundene Tätigkeiten,Keine IVU-Tätigkeit,Mineralverarbeitende Industrie
157882,2012,699.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),"A.G.R. - Aprochim-Getesarp-Rymoil S.A.
Principado de Astorias, s/n
33439 Carreno
Spanien","Principado de Astorias, s/n
33439 Carreno
Spanien",Werk Werra Untertagedeponie Herfa-Neurode,06-90015130632,9.94617416134178,50.8744964131824,"In der Aue 1
36266 Heringen (Werra)",Hessen,Weser,K+S AG,K+S KALI GmbH,K+S KALI GmbH,3822,Behandlung und Beseitigung gefährlicher Abfälle,Untertage-Bergbau und damit verbundene Tätigkeiten,Keine IVU-Tätigkeit,Mineralverarbeitende Industrie
157882,2012,433.0,TRUE,TRUE,Zur Verwertung,Messung,Wiegen (M),"SETCAR S.A.
Gradinii Publice street 6
810022 Brailia
Rumänien","Gradinii Publice street 6
810022 Brailia
Rumänien",Werk Werra Untertagedeponie Herfa-Neurode,06-90015130632,9.94617416134178,50.8744964131824,"In der Aue 1
36266 Heringen (Werra)",Hessen,Weser,K+S AG,K+S KALI GmbH,K+S KALI GmbH,3822,Behandlung und Beseitigung gefährlicher Abfälle,Untertage-Bergbau und damit verbundene Tätigkeiten,Keine IVU-Tätigkeit,Mineralverarbeitende Industrie
162465,2007,356.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,P-D Refractories Lito GmbH DYKO Glass,06-05-100-0098088,6.70795304578932,51.2263626200955,"Wiesenstr. 61
40549 Düsseldorf",Nordrhein-Westfalen,Rhein,Vesuvius VGT-Dyko GmbH,,P-D refractories Lito GmbH,2320,Herstellung von feuerfesten keramischen Werkstoffen und Waren,Herstellung keramischer Erzeugnisse >75 t/d oder Ofenkapazität >4 m³ und Besatzdichte >300 kg/m³,Herstellung keramischer Erzeugnisse,Mineralverarbeitende Industrie
103688,2012,14.4,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Esco GmbH & Co. KG,13948,11.7275713470887,51.7749715198627,Kustrenaer Weg 706406 Bernburg,Sachsen-Anhalt,Elbe/Labe,esco - european salt Company GmbH & Co. KG,,,891,Bergbau auf chemische und Düngemittelminerale,Untertage-Bergbau und damit verbundene Tätigkeiten,Keine IVU-Tätigkeit,Mineralverarbeitende Industrie
45845,2007,70.5,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,PQ Potters Europe GmbH,14-30-54385770000,12.7349469934897,51.3550383255266,Am Wachtelberg 8 a04808 Wurzen,Sachsen,Elbe/Labe,PQ Potters Europe GmbH,,,2319,"Herstellung, Veredlung und Bearbeitung von sonstigem Glas einschließlich technischen Glaswaren",Herstellung von Glas und Glasfasern >20 t/d,Herstellung von Glas und Glasfasern,Mineralverarbeitende Industrie
118772,2011,621.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Knauf Insulation GmbH Betriebsstätte Bad Berka,16-92-41100000056,11.2882840919886,50.9118636780245,"Am Schloßberg 3
99438 Bad Berka",Thüringen,Elbe/Labe,Knauf Insulation GmbH,"Knauf Insulation GmbH , Simbach",Knauf Insulation GmbH Betriebsstätte Bad Berka,2399,Herstellung von sonstigen Erzeugnissen aus nichtmetallischen Mineralien a. n. g.,Schmelzen mineralischer Stoffe und Herstellung v. Mineralfasern > 20 t/d,Schmelzen mineral. Stoffe und Herstell. v. Mineralfasern,Mineralverarbeitende Industrie
185316,2014,7.56,TRUE,FALSE,Zur Beseitigung,Berechnung,Sonstiges (C),,,EUROGLAS GmbH,12438,11.4401830927222,52.2744246584127,Dammühlenweg 6039340 Haldensleben,Sachsen-Anhalt,Elbe/Labe,EUROGLAS GmbH,Euroglas GmbH,Euroglas GmbH,2311,Herstellung von Flachglas,Herstellung von Glas und Glasfasern >20 t/d,,Mineralverarbeitende Industrie
118775,2011,3.28,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Lauscha Fiber International GmbH,16-89-41108120028,11.1562369373069,50.4862192499803,"Dammweg 35
98724 Lauscha, Stadt",Thüringen,Rhein,Lauscha Fiber International GmbH Herr Rodigas,Bürger Glas- und Fasertechnik GmbH & Co. KG,Lauscha Fiber International GmbH,2319,"Herstellung, Veredlung und Bearbeitung von sonstigem Glas einschließlich technischen Glaswaren",Herstellung von Glas und Glasfasern >20 t/d,Herstellung von Glas und Glasfasern,Mineralverarbeitende Industrie
45884,2007,6.83,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,"Monier GmbH  (ehemals Lafarge) Werk Obergräfenhain, Werkleiter: Herr Kleine",14-20-42617430000,12.6979050516882,50.9948148046387,"Rathendorfer Straße -
09322 Penig",Sachsen,Elbe/Labe,"Monier GmbH, Geschäftsführer: Dr. Rudolf Rauss",,,2332,Herstellung von Ziegeln und sonstiger Baukeramik,Herstellung keramischer Erzeugnisse >75 t/d oder Ofenkapazität >4 m³ und Besatzdichte >300 kg/m³,Herstellung keramischer Erzeugnisse,Mineralverarbeitende Industrie
147610,2013,741.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Schott AG,07-04-6034500,8.24529905817313,50.0142055110944,"Hattenbergstr. 10
55122 Mainz",Rheinland-Pfalz,Rhein,Schott AG,SCHOTT AG,SCHOTT AG,2319,"Herstellung, Veredlung und Bearbeitung von sonstigem Glas einschließlich technischen Glaswaren",Herstellung von Glas und Glasfasern >20 t/d,,Mineralverarbeitende Industrie
163402,2008,63.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Heraeus Werk Kleinostheim,06-09-671-0207-0001,9.04166248299507,50.0295136038246,"Reinhard-Heraeus-Ring 29
63801 Kleinostheim",Bayern,Rhein,Heraeus Quarzglas GmbH & Co. KG,Heraeus,Heraeus,2399,Herstellung von sonstigen Erzeugnissen aus nichtmetallischen Mineralien a. n. g.,Herstellung von Glas und Glasfasern >20 t/d,Herstellung von Glas und Glasfasern,Mineralverarbeitende Industrie
164974,2008,280.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,DIDIER Werke AG,06-05-300-0117251,7.270310082338,50.7050042010599,"Didierstr. 1
53639 Königswinter",Nordrhein-Westfalen,Rhein,Didier-Werke AG Werk Niederdollendorf,,Didier Werke AG,2320,Herstellung von feuerfesten keramischen Werkstoffen und Waren,Herstellung keramischer Erzeugnisse >75 t/d oder Ofenkapazität >4 m³ und Besatzdichte >300 kg/m³,Herstellung keramischer Erzeugnisse,Mineralverarbeitende Industrie
98551,2011,87.5,TRUE,FALSE,Zur Beseitigung,Berechnung,Sonstiges (C),,,Lapport Schleiftechnik GmbH,07-05-8191800,7.91061046339851,49.4908693082162,"Rosenhofstr. 55
67677 Enkenbach-Alsenborn",Rheinland-Pfalz,Rhein,Lapport Schleiftechnik GmbH,Günter Effgen GmbH,Lapport Schleiftechnik GmbH,2391,Herstellung von Schleifkörpern und Schleifmitteln auf Unterlage,Herstellung keramischer Erzeugnisse >75 t/d oder Ofenkapazität >4 m³ und Besatzdichte >300 kg/m³,Herstellung keramischer Erzeugnisse,Mineralverarbeitende Industrie
174675,2012,128.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Ardagh Glass GmbH,03-06-06254419490,9.2147085920828,52.6603051817251,"Große Drakenburger Straße 132
31582 Nienburg",Niedersachsen,Weser,Ardagh Glass GmbH,Ardaghgroup,Ardaghgroup,2313,Herstellung von Hohlglas,Herstellung von Glas und Glasfasern >20 t/d,Herstellung von Glas und Glasfasern,Mineralverarbeitende Industrie
173335,2011,129.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Magnesita Refractories GmbH,06-05-900-9065029,7.5279586222249,51.3773382398365,"Dolomitstraße 10
58099 Hagen",Nordrhein-Westfalen,Rhein,Magnesita Refractories GmbH,Magnesita Refractories GmbH,Magnesita Refractories GmbH,2320,Herstellung von feuerfesten keramischen Werkstoffen und Waren,Herstellung von Zementklinkern oder von Kalk > 50 t/d,Herstellung von Zementklinkern oder von Kalk,Mineralverarbeitende Industrie
175374,2012,259.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,RAG DSK AG Bergwerk West - Friedrich Heinrich,06-05-800-1851328,6.55014100666557,51.4943075432834,Friedrich Heinrich Allee 6347475 Kamp-Lintfort,Nordrhein-Westfalen,Rhein,RAG Deutsche Steinkohle AG,RAG Aktiengesellschaft,RAG Deutsche Steinkohle AG,510,Steinkohlenbergbau,Untertage-Bergbau und damit verbundene Tätigkeiten,Keine IVU-Tätigkeit,Mineralverarbeitende Industrie
175375,2012,233.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,RAG DSK AG Bergwerk Auguste Victoria,06-05-800-4581013,7.11051134855782,51.6861952566415,"Carl-Duisberg-Straße 29
45772 Marl",Nordrhein-Westfalen,Rhein,RAG Deutsche Steinkohle AG,RAG Aktiengesellschaft,RAG Deutsche Steinkohle AG,510,Steinkohlenbergbau,Untertage-Bergbau und damit verbundene Tätigkeiten,Keine IVU-Tätigkeit,Mineralverarbeitende Industrie
147824,2013,135.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Ardagh Glass GmbH,01-30-60092340337,10.1942520893852,53.9461160904184,"Dr.-Hermann-Lindrath-Str. 21
23812 Wahlstedt",Schleswig-Holstein,Elbe/Labe,Ardagh Glass GmbH,Ardaghgroup,Ardaghgroup,2313,Herstellung von Hohlglas,Herstellung von Glas und Glasfasern >20 t/d,,Mineralverarbeitende Industrie
118835,2011,26.5,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Thüringer Behälterglas GmbH,16-80-53411000208,10.7591613898394,50.5236782280102,"Suhler Straße 60
98533 Schleusingen",Thüringen,Weser,Thüringer Behälterglas GmbH GF Herr Hartmut Walter,Vitrum AG,Thüringer Behälterglas GmbH,2313,Herstellung von Hohlglas,Herstellung von Glas und Glasfasern >20 t/d,Herstellung von Glas und Glasfasern,Mineralverarbeitende Industrie
118857,2011,11.4,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Werk Werra Standort Unterbreizbach,16-62-09401231000,9.9773026510433,50.8121868382852,Schachtstraße -36414 Unterbreizbach,Thüringen,Weser,K+S AG,K+S KALI GmbH,K+S KALI GmbH,891,Bergbau auf chemische und Düngemittelminerale,Untertage-Bergbau und damit verbundene Tätigkeiten,Keine IVU-Tätigkeit,Mineralverarbeitende Industrie
174674,2012,1.01,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Ardagh Glass GmbH,03-07-07236518470,9.4468524017342,52.1922476396934,"Süntelstr. 33
31848 Bad Münder",Niedersachsen,Weser,Ardagh Glass GmbH,Ardaghgroup,Ardaghgroup,2313,Herstellung von Hohlglas,Herstellung von Glas und Glasfasern >20 t/d,Herstellung von Glas und Glasfasern,Mineralverarbeitende Industrie
103650,2012,20.2,TRUE,FALSE,Zur Beseitigung,Berechnung,Sonstiges (C),,,EUROGLAS GmbH,12438,11.440181631034,52.2744107012014,Dammühlenweg 6039340 Haldensleben,Sachsen-Anhalt,Elbe/Labe,EUROGLAS GmbH,Euroglas GmbH,Euroglas GmbH,2311,Herstellung von Flachglas,Herstellung von Glas und Glasfasern >20 t/d,Herstellung von Glas und Glasfasern,Mineralverarbeitende Industrie
103649,2012,13.2,TRUE,FALSE,Zur Beseitigung,Berechnung,Sonstiges (C),,,EUROGLAS AG,12184,11.5807898278759,52.0575578826456,"Euroglas Straße 101
39171 Sülzetal",Sachsen-Anhalt,Elbe/Labe,EUROGLAS AG,EUROGLAS AG,EUROGLAS AG,2311,Herstellung von Flachglas,Herstellung von Glas und Glasfasern >20 t/d,Herstellung von Glas und Glasfasern,Mineralverarbeitende Industrie
50594,2008,2.27,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Vesuvius Becker und Piscantor Großalmerode,06-02900010636,9.80408037646046,51.2601714188808,"Bunte Mühle -
37247 Großalmerode",Hessen,Weser,Vesuvius Becker & Piscantor Großalmeroder Schmelztiegelw e. GmbH,,,2320,Herstellung von feuerfesten keramischen Werkstoffen und Waren,Herstellung keramischer Erzeugnisse >75 t/d oder Ofenkapazität >4 m³ und Besatzdichte >300 kg/m³,Herstellung keramischer Erzeugnisse,Mineralverarbeitende Industrie
163467,2008,71.2,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Gerresheimer Lohr GmbH,06-09-677-0020-0001,9.57894523404982,49.9839518685937,"Rodenbacher Str. 38
97816 Lohr a.Main",Bayern,Rhein,Gerresheimer AG,Gerresheimer AG,Gerresheimer Lohr GmbH,2313,Herstellung von Hohlglas,Herstellung von Glas und Glasfasern >20 t/d,Herstellung von Glas und Glasfasern,Mineralverarbeitende Industrie
162160,2007,93.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Saint-Gobain Isover G+H AG,06-05-300-0615755,7.11668114073256,50.991483156707,"Jakobstr. 10
51465 Bergisch Gladbach",Nordrhein-Westfalen,Rhein,,,,2314,Herstellung von Glasfasern und Waren daraus,Herstellung von Glas und Glasfasern >20 t/d,Herstellung von Glas und Glasfasern,Mineralverarbeitende Industrie
50594,2008,10.2,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Vesuvius Becker und Piscantor Großalmerode,06-02900010636,9.80408037646046,51.2601714188808,"Bunte Mühle -
37247 Großalmerode",Hessen,Weser,Vesuvius Becker & Piscantor Großalmeroder Schmelztiegelw e. GmbH,,,2320,Herstellung von feuerfesten keramischen Werkstoffen und Waren,Herstellung keramischer Erzeugnisse >75 t/d oder Ofenkapazität >4 m³ und Besatzdichte >300 kg/m³,Herstellung keramischer Erzeugnisse,Mineralverarbeitende Industrie
45984,2007,6.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,"Tagebau Schleenhain, Tagesanlagen",14-61-09823000037,12.3698242008492,51.0255280168198,"Tagebau Schleenhain -
04574 Heuersdorf",Sachsen,Elbe/Labe,Mitteldeutsche Braunkohlengesellschaft mbH,,,520,Braunkohlenbergbau,Tagebau und Steinbruch > 25 ha Oberfläche,Keine IVU-Tätigkeit,Mineralverarbeitende Industrie
45979,2007,207.0,TRUE,FALSE,Zur Beseitigung,Berechnung,Sonstiges (C),,,Braunkohlentagebau Reichwalde,14-61-90020000000,14.5775531930703,51.4058991630188,"Schadendorfer Straße 50
02943 Reichwalde / Kringelsdorf",Sachsen,Oder,Vattenfall Europe Mining AG Hauptverwaltung,Vattenfall Europe Mining AG,Vattenfall Europe Mining AG,520,Braunkohlenbergbau,Tagebau und Steinbruch > 25 ha Oberfläche,Keine IVU-Tätigkeit,Mineralverarbeitende Industrie
45993,2007,207.0,TRUE,FALSE,Zur Beseitigung,Berechnung,Sonstiges (C),,,Braunkohlentagebau Nochten,14-61-90010000000,14.4486049111287,51.4530227089527,"Schadendorfer Straße 50
02943 Reichwalde / Kringelsdorf",Sachsen,Oder,Vattenfall Europe Mining AG Hauptverwaltung,Vattenfall Europe Mining AG,Vattenfall Europe Mining AG,520,Braunkohlenbergbau,Tagebau und Steinbruch > 25 ha Oberfläche,Keine IVU-Tätigkeit,Mineralverarbeitende Industrie
173347,2011,0.82,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,RAG AG ZWH Carolinenglück,06-05-800-9968102,7.18235011381145,51.4928727354304,"Karolinenstr. 48
44793 Bochum",Nordrhein-Westfalen,Rhein,RAG Deutsche Steinkohle AG,RAG Aktiengesellschaft,RAG Deutsche Steinkohle AG,510,Steinkohlenbergbau,Untertage-Bergbau und damit verbundene Tätigkeiten,Keine IVU-Tätigkeit,Mineralverarbeitende Industrie
147895,2013,26.6,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,RAG Bergwerk Saar,06-10-0061703,6.77871270320716,49.3197376876614,"Provinzialstraße 1
66806 Ensdorf",Saarland,Rhein,RAG Deutsche Steinkohle AG,RAG Aktiengesellschaft,RAG Deutsche Steinkohle AG,510,Steinkohlenbergbau,Untertage-Bergbau und damit verbundene Tätigkeiten,,Mineralverarbeitende Industrie
176553,2012,136.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,TELUX Spezialglas GmbH,14-70-46620430000,14.6520950485904,51.5037896161132,"Str. der Einheit 2-24
02943 Weißwasser/O.L., Stadt",Sachsen,Elbe/Labe,TELUX Spezialglas GmbH,TELUX Spezialglas GmbH,TELUX Spezialglas GmbH,2319,"Herstellung, Veredlung und Bearbeitung von sonstigem Glas einschließlich technischen Glaswaren",Herstellung von Glas und Glasfasern >20 t/d,Herstellung von Glas und Glasfasern,Mineralverarbeitende Industrie
163509,2008,242.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,"Robert Bosch GmbH, Bamberg Plant",06-09-461-0006-0001,10.9192657535236,49.8915406989766,"Robert-Bosch-Straße 40
96050 Bamberg",Bayern,Rhein,Robert Bosch GmbH,Robert Bosch GmbH,Robert Bosch GmbH,2932,Herstellung von sonstigen Teilen und sonstigem Zubehör für Kraftwagen,Herstellung keramischer Erzeugnisse >75 t/d oder Ofenkapazität >4 m³ und Besatzdichte >300 kg/m³,Herstellung keramischer Erzeugnisse,Mineralverarbeitende Industrie
173366,2012,15.5,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Creaton AG Werk Malsch,06-08-3175901,8.66411823366547,49.2480302365267,"An der B3 3
69254 Malsch",Baden-Württemberg,Rhein,CREATON AG,Etex Holding GmbH,CREATON AG,2332,Herstellung von Ziegeln und sonstiger Baukeramik,Herstellung keramischer Erzeugnisse >75 t/d oder Ofenkapazität >4 m³ und Besatzdichte >300 kg/m³,Herstellung keramischer Erzeugnisse,Mineralverarbeitende Industrie
163513,2008,46.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Saint-Gobain Abrasives GmbH,06-09-678-0010-0001,10.3442063188841,49.9072712980236,"Dr.-Georg-Schäfer-Str. 1
97447 Gerolzhofen",Bayern,Rhein,Saint-Gobain Abrasives GmbH,Saint-Gobain Abrasives GmbH,Saint-Gobain Abrasives GmbH,2391,Herstellung von Schleifkörpern und Schleifmitteln auf Unterlage,Herstellung keramischer Erzeugnisse >75 t/d oder Ofenkapazität >4 m³ und Besatzdichte >300 kg/m³,Herstellung keramischer Erzeugnisse,Mineralverarbeitende Industrie
50628,2008,30.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,NAXOS-Diskus Schleifmittelwerke GmbH,06-00538010440,8.68358214485544,50.4315555685778,"Werner von Siemensstr. 1
35510 Butzbach",Hessen,Rhein,NAXOS-DISKUS Schleifmittelwerke GmbH,,,2344,Herstellung von keramischen Erzeugnissen für sonstige technische Zwecke,Herstellung keramischer Erzeugnisse >75 t/d oder Ofenkapazität >4 m³ und Besatzdichte >300 kg/m³,Herstellung keramischer Erzeugnisse,Mineralverarbeitende Industrie
54721,2009,66.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,ZKW Otterbein Zementwerk,06-83300010631,9.50955358637874,50.5844956184237,"Georg-Otterbein-Straße 123
36137 Großenlüder",Hessen,Weser,Zement- und Kalkwerke Otterbein GmbH & Co. KG,Hauptgesellschafter H. Müller,ZKW Otterbein GmbH &. Co. KG,2351,Herstellung von Zement,Zementklinkernherstellung in Drehrohröfen > 500 t/d,Herstellung von Zementklinkern oder von Kalk,Mineralverarbeitende Industrie
54721,2009,5.4,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,ZKW Otterbein Zementwerk,06-83300010631,9.50955358637874,50.5844956184237,"Georg-Otterbein-Straße 123
36137 Großenlüder",Hessen,Weser,Zement- und Kalkwerke Otterbein GmbH & Co. KG,Hauptgesellschafter H. Müller,ZKW Otterbein GmbH &. Co. KG,2351,Herstellung von Zement,Zementklinkernherstellung in Drehrohröfen > 500 t/d,Herstellung von Zementklinkern oder von Kalk,Mineralverarbeitende Industrie
