betriebe_id,jahr,menge,gefaehrlich,ins_ausland,disposition,bestimmungsmethode,bestimmungsverfahren,entsorger,entsorgungsort,name,kennnummer,wgs84_x,wgs84_y,anschrift,bundesland,flusseinzugsgebiet,muttergesellschaft,eigentuemer,betreiber,nace_code,nace_text,prtr_beschreibung,ivu_beschreibung,branchengruppe
165012,2008,8.05,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Pfeifer & Langen KG Werk Appeldorn,06-05-100-9020309,6.35855982635147,51.7295601656711,"Reeser Straße 280-300
47546 Kalkar",Nordrhein-Westfalen,Rhein,Pfeifer & Langen KG,,,1081,Herstellung von Zucker,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
103654,2012,74.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Nordzucker AG Werk Klein Wanzleben,15397,11.3851948226671,52.0742252487814,Magdeburger Str. 1-5 -39164 Klein Wanzleben,Sachsen-Anhalt,Elbe/Labe,Nordzucker AG,,Nordzucker AG,1081,Herstellung von Zucker,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
140190,2012,25.4,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Radeberger Gruppe KG,06-11-01-1121501,13.4700036015005,52.5414282541052,"Indira-Gandhi-Str. 66-69
13053 Berlin",Berlin,Elbe/Labe,Radeberger Gruppe KG,Radeberger Gruppe KG,c/o Berliner-Kindl-Schultheiss-Brauerei,1105,Herstellung von Bier,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
162168,2007,0.257,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,ADM Spyck GmbH,06-05-100-0086707,6.13863828228569,51.8036619986577,"Rheinstraße -
47533 Kleve",Nordrhein-Westfalen,Rhein,,,,1041,Herstellung von Ölen und Fetten (ohne Margarine u. ä. Nahrungsfette),Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
162180,2007,0.1,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Georg Plange KG (ehm. Plangemühle),06-05-112-0889675,6.7182910819205,51.5341058766115,"Königstr. 10
47198 Duisburg",Nordrhein-Westfalen,Rhein,Werhahn Mühlen GmbH & Co. KG,,,1061,Mahl- und Schälmühlen,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
147587,2013,116.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,ADM Mainz GmbH,07-04-6036271,8.31727828789385,49.9738537563048,"Dammweg 2
55130 Mainz",Rheinland-Pfalz,Rhein,ADM  Mainz GmbH,ADM International Sarl,ADM Mainz GmbH,1041,Herstellung von Ölen und Fetten (ohne Margarine u. ä. Nahrungsfette),Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,,Lebensmittelindustrie
103607,2012,18.2,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,"Südzucker AG Mannheim / Ochsenfurt, Werk Zeitz",16873,12.0883662304326,51.0269786828503,"Albrechtstr. 54 -
06712 Zeitz",Sachsen-Anhalt,Elbe/Labe,Südzucker AG Mannheim/Ochsenfurt Werk Zeitz,Südzucker AG,Südzucker AG  Werk Zeitz,1081,Herstellung von Zucker,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
163530,2008,16.6,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Stegmann Emmentaler Käsereien GmbH,06-09-186-8001-0001,11.5049100486712,48.471218548672,"Am Milchwerk 2
85293 Reichertshausen",Bayern,Donau,Stegmann Emmentaler Käsereien GmbH,Stegmann Emmentaler Käsereien GmbH,Stegmann Emmentaler Käsereien GmbH,1051,Milchverarbeitung (ohne Herstellung von Speiseeis),Behandlung und Verarbeitung von Milch > 200 t/d,Behandlung und Verarbeitung von Milch,Lebensmittelindustrie
163534,2008,55.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,"Zott-Zoma, Werk 4 + 5",06-09-774-0007-0001,10.2749666530726,48.4925555369931,"Rudolf-Diesel-Str. 17
89312 Günzburg",Bayern,Donau,Zott GmbH & Co. KG,Zott GmbH & Co. KG,Zott GmbH & Co. KG,1051,Milchverarbeitung (ohne Herstellung von Speiseeis),Behandlung und Verarbeitung von Milch > 200 t/d,Behandlung und Verarbeitung von Milch,Lebensmittelindustrie
163541,2008,8.0,TRUE,FALSE,Zur Beseitigung,Schätzung,Sonstiges (E),,,Stegmann Emmentaler Käsereien GmbH / Werk Altusried,06-09-780-4929-0001,10.2196800063055,47.8034672670885,"Kemptener Str. 27
87452 Altusried",Bayern,Donau,Stegmann Emmentaler Käsereien GmbH,Stegmann Emmentaler Käsereien GmbH,Stegmann Emmentaler Käsereien GmbH,1051,Milchverarbeitung (ohne Herstellung von Speiseeis),Behandlung und Verarbeitung von Milch > 200 t/d,Behandlung und Verarbeitung von Milch,Lebensmittelindustrie
174763,2012,2.07,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Buss Fertiggerichte GmbH,03-02-02277443460,9.14374685514132,53.1205993444774,"Am Damm 26
28870 Ottersberg",Niedersachsen,Weser,Buss Fertiggerichte GmbH,Heristo-Gruppe,Heristo-Gruppe,1031,Kartoffelverarbeitung,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
174807,2012,25.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,"Nordzucker AG, Werk Clauen",03-01-01244641360,10.0366613270278,52.2313189828954,"Zuckerfabrik 3
31249 Hohenhameln",Niedersachsen,Weser,"Nordzucker AG, Werk Clauen",Nordzucker AG,Nordzucker AG,1081,Herstellung von Zucker,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
50669,2008,44.4,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Licher Privatbrauerei Ihring-Melchior GmbH,06-00000500531,8.81738918411184,50.5148086752532,"In den Hardtberggärten -
35423 Lich",Hessen,Rhein,Licher Privatbrauerei Ihring-Melchior GmbH,,,1105,Herstellung von Bier,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
163576,2008,20.4,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Molkerei MEGGLE Wasserburg GmbH & Co. KG,06-09-187-4135-0001,12.1851960046703,48.0561181935974,"Megglestr. 6-12
83512 Wasserburg a.Inn",Bayern,Donau,Molkerei MEGGLE Wasserburg GmbH & Co. KG,Molkerei MEGGLE Wasserburg GmbH & Co. KG,Molkerei MEGGLE Wasserburg GmbH & Co. KG,1051,Milchverarbeitung (ohne Herstellung von Speiseeis),Behandlung und Verarbeitung von Milch > 200 t/d,Behandlung und Verarbeitung von Milch,Lebensmittelindustrie
162262,2007,1.9,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Pfeifer & Langen KG Werk Euskirchen,06-05-300-0072412,6.81023298989978,50.6587718457561,"Bonner Straße 2
53879 Euskirchen",Nordrhein-Westfalen,Rhein,,,,1081,Herstellung von Zucker,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
183818,2014,13.5,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,FrieslandCampina Germany GmbH,06-05-754-0185112,8.35386032078059,51.8841817656495,"Hans-Böckler-Str. 50
33334 Gütersloh",Nordrhein-Westfalen,Ems,Campina GmbH & Co.KG,Campina GmbH & Co.KG,Campina GmbH & Co.KG,1051,Milchverarbeitung (ohne Herstellung von Speiseeis),Behandlung und Verarbeitung von Milch > 200 t/d,,Lebensmittelindustrie
176645,2012,73.5,TRUE,FALSE,Zur Beseitigung,Berechnung,Sonstiges (C),,,"Emil Färber GmbH, Großschlächterei & Co. KG",14-82-00019930000,13.1412357315266,51.4726777924686,"Dresdner Str. 1
04874 Belgern-Schildau",Sachsen,Elbe/Labe,"Emil Färber GmbH, Großschlächterei & Co. KG",,,1011,Schlachten (ohne Schlachten von Geflügel),Schlachthöfe > 50 t/d,Schlachthöfe,Lebensmittelindustrie
183824,2014,2.25,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,DMK Deutsches Milchkontor GmbH Werk Rimbeck,06-05-762-0079609,9.04253558421357,51.523387219729,"Mühlenweg 13
34414 Warburg",Nordrhein-Westfalen,Weser,DMK Deutsches Milchkontor GmbH,DMK Deutsches Milchkontor GmbH,DMK Deutsches Milchkontor GmbH,1051,Milchverarbeitung (ohne Herstellung von Speiseeis),Behandlung und Verarbeitung von Milch > 200 t/d,,Lebensmittelindustrie
50734,2008,6.8,TRUE,FALSE,Zur Beseitigung,Schätzung,Sonstiges (E),,,"Südzucker AG Mannheim/Ochsenfurt, Werk Wabern",06-26500010634,9.35989423463793,51.1026511477197,"Homberger Str. 1
34590 Wabern",Hessen,Weser,"Südzucker AG Mannheim/Ochsenfurt, Werk Wabern",,,1081,Herstellung von Zucker,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
174804,2012,28.2,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,"Nordzucker AG, Werk Schladen",03-01-01227041760,10.5456837492689,52.0228013659898,"Bahnhofstr. 13
38315 Schladen",Niedersachsen,Weser,"Nordzucker AG, Werk Schladen",Nordzucker AG,Nordzucker AG,1081,Herstellung von Zucker,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
147588,2013,9.1,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Cargill GmbH,07-04-6033567,8.2271851177611,50.0279283036874,"Rheinallee 124
55120 Mainz",Rheinland-Pfalz,Rhein,Cargill GmbH,Cargill GmbH,Cargill GmbH,1041,Herstellung von Ölen und Fetten (ohne Margarine u. ä. Nahrungsfette),Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,,Lebensmittelindustrie
163666,2008,17.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Paulaner Brauerei GmbH & Co. KG,06-09-162-0250-0001,11.5839991219019,48.1214083892891,"Hochstr. 75
81541 München",Bayern,Donau,Paulaner Brauerei GmbH & Co. KG,Paulaner Brauerei GmbH & Co. KG,Paulaner Brauerei GmbH & Co. KG,1105,Herstellung von Bier,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
175558,2012,15.7,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,DMK Deutsches Milchkontor GmbH Betrieb Everswinkel,06-05-570-0212033,7.8348778285705,51.9269973829235,"Münsterstr. 31
48351 Everswinkel",Nordrhein-Westfalen,Ems,DMK Deutsches Milchkontor GmbH,DMK Deutsches Milchkontor GmbH,DMK Deutsches Milchkontor GmbH,1051,Milchverarbeitung (ohne Herstellung von Speiseeis),Behandlung und Verarbeitung von Milch > 200 t/d,Behandlung und Verarbeitung von Milch,Lebensmittelindustrie
162375,2007,932.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Heinrich Manten Qualitätsfleisch vom Niederrhein GmbH & Co.KG,06-05-154-0199461,6.29999183900277,51.487669984391,"Möhlendyck 11
47608 Geldern",Nordrhein-Westfalen,Maas,,,,1011,Schlachten (ohne Schlachten von Geflügel),Schlachthöfe > 50 t/d,Schlachthöfe,Lebensmittelindustrie
162378,2007,2.79,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Georg Plange KG,06-05-162-0034837,6.70052126244039,51.2016099412383,"Hansastr. 6 - 8
41460 Neuss",Nordrhein-Westfalen,Rhein,Werhahn Mühlen GmbH & Co. KG,,,1061,Mahl- und Schälmühlen,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
176434,2012,103.0,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Pfeifer & Langen GmbH & Co. KG,06-05-300-0907015,6.37312120156879,50.9166163514705,"Dürener Straße 20
52409 Jülich",Nordrhein-Westfalen,Maas,Pfeifer & Langen GmbH & Co. KG,Pfeifer & Langen GmbH & Co. KG,Pfeifer & Langen GmbH & Co. KG,1081,Herstellung von Zucker,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
175596,2012,13.1,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,FrieslandCampina Germany GmbH,06-05-315-0426577,6.94008129139262,50.961772315295,"Geldernstr. 46
50739 Köln",Nordrhein-Westfalen,Rhein,FrieslandCampina Germany GmbH,FrieslandCampina Germany GmbH,FrieslandCampina Germany GmbH,1051,Milchverarbeitung (ohne Herstellung von Speiseeis),Behandlung und Verarbeitung von Milch > 200 t/d,Behandlung und Verarbeitung von Milch,Lebensmittelindustrie
162398,2007,5.8,TRUE,FALSE,Zur Beseitigung,Berechnung,Sonstiges (C),,,WESTFLEISCH eG Fleischcenter Hamm,06-05-915-0257372,7.95023875815849,51.6846708595182,"Kranstraße 32
59071 Hamm",Nordrhein-Westfalen,Rhein,WESTFLEISCH eG Hauptverwaltung,Westfleisch eG,Westfleisch eG,1011,Schlachten (ohne Schlachten von Geflügel),Schlachthöfe > 50 t/d,Schlachthöfe,Lebensmittelindustrie
162407,2007,0.9,TRUE,FALSE,Zur Beseitigung,Berechnung,Sonstiges (C),,,Westfleisch eG Fleischcenter Paderborn,06-05-774-0125680,8.74610819945708,51.6898331666558,"Halberstädter Str. 40
33106 Paderborn",Nordrhein-Westfalen,Rhein,Westfleisch Finanz AG,,Westfleisch eG,1011,Schlachten (ohne Schlachten von Geflügel),Schlachthöfe > 50 t/d,Schlachthöfe,Lebensmittelindustrie
162423,2007,2.54,TRUE,FALSE,Zur Beseitigung,Berechnung,Sonstiges (C),,,Pfeifer & Langen KG,06-05-100-9020309,6.35855982635147,51.7295601656711,"Reeser Straße 280-300
47546 Kalkar",Nordrhein-Westfalen,Rhein,,,,1081,Herstellung von Zucker,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
176820,2013,3.04,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Radeberger Gruppe KG c/o Stuttgarter Hofbräu,06-08-1244671,9.15577133490564,48.7606532881529,"Böblinger Str. 132
70199 Stuttgart",Baden-Württemberg,Rhein,Radeberger Gruppe KG c/o Stuttgarter Hofbräu,Radeberger Gruppe KG,Radeberger Gruppe KG,1105,Herstellung von Bier,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,,Lebensmittelindustrie
174609,2012,3.89,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Anheuser-Busch InBev Deutschland GmbH & Co. KG,03-06-06290317470,9.75348727168936,52.3547958677076,"Hildesheimer Str. 132
30173 Hannover",Niedersachsen,Weser,InBev Deutschland Gilde Brauerei AG,Gilde Brauerei AG,Gilde Brauerei AG,1105,Herstellung von Bier,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
140201,2012,5.44,TRUE,FALSE,Zur Beseitigung,Schätzung,Sonstiges (E),,,Mondelez Deutschland Production GmbH & CO.KG Betriebsstätte Werk Berlin alt Kraft Foods Deutschland Produktion GmbH & CO.KG Werk Berlin ab 29.04.2013,06-11-01-1900101,13.4694721876737,52.4600077019765,"Nobelstr. 1
12057 Berlin",Berlin,Elbe/Labe,Mondelez Deutschland Production GmbH & Co. KG,Mondelèz International,ONKO Großrösterei GmbH,1083,"Verarbeitung von Kaffee und Tee, Herstellung von Kaffee-Ersatz",Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
165025,2008,19.4,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Cargill Deutschland GmbH,06-05-100-0018507,6.66102944153265,51.3375491485426,"Düsseldorfer Str. 191
47809 Krefeld",Nordrhein-Westfalen,Rhein,Cargill Deutschland GmbH,,,1062,Herstellung von Stärke und Stärkeerzeugnissen,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus pflanzlichen Rohstoffen  > 300 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
164914,2008,3.41,TRUE,FALSE,Zur Beseitigung,Berechnung,Sonstiges (C),,,WESTFLEISCH eG Fleischcenter Hamm,06-05-915-0257372,7.95023875815849,51.6846708595182,"Kranstraße 32
59071 Hamm",Nordrhein-Westfalen,Rhein,WESTFLEISCH eG Hauptverwaltung,Westfleisch eG,Westfleisch eG,1011,Schlachten (ohne Schlachten von Geflügel),Schlachthöfe > 50 t/d,Schlachthöfe,Lebensmittelindustrie
164847,2008,2.64,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Heinrich Nölke GmbH & Co. Werk Nölke,06-05-754-9013695,8.13866307420431,52.0536460980079,"Ziegeleistr. 5
33775 Versmold",Nordrhein-Westfalen,Ems,Heinrich Nölke GmbH & Co. Werk Nölke,,,1013,Fleischverarbeitung,Herstellung v. Nahrungsmitteln/Getränkeprodukten aus tierischen Rohstoffen > 75 t/d,Herstellung v. Nahrungsmitteln aus tieri. od. pflanzl. Rohst.,Lebensmittelindustrie
163809,2008,6.12,TRUE,FALSE,Zur Beseitigung,Messung,Wiegen (M),,,Nordmilch AG Werk Zeven,03-03-03267458910,9.31076904104753,53.2792179590988,"Industriestr. 27
27404 Zeven",Niedersachsen,Elbe/Labe,Nordmilch AG,,,1051,Milchverarbeitung (ohne Herstellung von Speiseeis),Behandlung und Verarbeitung von Milch > 200 t/d,Behandlung und Verarbeitung von Milch,Lebensmittelindustrie
