betriebe_id,jahr,jahresfracht,stoff_name,stoff_gruppe,stoff_schwellenwert,bestimmungsmethode,bestimmungsverfahren,name,kennnummer,wgs84_x,wgs84_y,anschrift,bundesland,flusseinzugsgebiet,muttergesellschaft,eigentuemer,betreiber,nace_code,nace_text,prtr_beschreibung,ivu_beschreibung,branchengruppe
166303,2009,26,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Berechnung,PER (C),RRO Rohstoff Recycling Osnabrück GmbH,03-10-10288524310,8.02814087664701,52.2925947478847,"Rheinstraße 90-122
49090 Osnabrück",Niedersachsen,Ems,RRO Rohstoff Recycling Osnabrück GmbH,RRO,RRO,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
172402,2011,41,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,ALT,Industrieschlammdeponie Griesenbrauck Ruhrverband,06-05-900-9056760,7.72614709077899,51.4022675524065,"Griesenbraucker Str. -
58640 Iserlohn",Nordrhein-Westfalen,Rhein,Ruhrverband -Essen-,Ruhrverband -Essen-,Ruhrverband -Essen-,3700,Abwasserentsorgung,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
162641,2007,52.2,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Schätzung,Sonstiges (E),Industrieschlammplatz Griesenbrauck Ruhrverband,06-05-900-9056760,7.72614709077899,51.4022675524065,"Griesenbraucker Str. -
58640 Iserlohn",Nordrhein-Westfalen,Rhein,Ruhrverband -Essen-,,,3700,Abwasserentsorgung,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
182947,2014,26,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Berechnung,PER (C),Rohstoff Recycling Osnabrück GmbH,03-10-10288524310,8.02812601969069,52.2926036164567,"Rheinstraße 90-122
49090 Osnabrück",Niedersachsen,Ems,Rohstoff Recycling Osnabrück GmbH,Rohstoff Recycling Osnabrück GmbH,Rohstoff Recycling Osnabrück GmbH,3832,Rückgewinnung sortierter Werkstoffe,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,,Abfall- und Abwasserbewirtschaftung
183214,2014,119,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,INT (M) CEN/ISO,CURRENTA GmbH & Co. OHG Deponie Rheinfeld,06-05-100-9021040,6.79493239087354,51.1065570981897,"Oberster Monheimer Weg -
41539 Dormagen",Nordrhein-Westfalen,Rhein,Bayer AG Lanxess AG,CURRENTA GmbH & Co.OHG,CURRENTA GmbH & Co. OHG,3530,Wärme- und Kälteversorgung,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,,Abfall- und Abwasserbewirtschaftung
169741,2010,60.2,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,ALT,Industrieschlammdeponie Griesenbrauck Ruhrverband,06-05-900-9056760,7.72614709077899,51.4022675524065,"Griesenbraucker Str. -
58640 Iserlohn",Nordrhein-Westfalen,Rhein,Ruhrverband -Essen-,Ruhrverband -Essen-,Ruhrverband -Essen-,3700,Abwasserentsorgung,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
81273,2011,30.3,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,PER (M),"Nehlsen GmbH & Co.KG, NL Nehlsen-Plump BS Bremen",06-04-11/2000065/0/0,8.74360936939769,53.1212015317499,"Louis-Krages-Straße 10
28237 Bremen",Bremen,Weser,"Nehlsen GmbH & Co.KG, NL Nehlsen-Plump BS Bremen",Nehlsen AG,Nehlsen GmbH,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
178593,2013,26,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Berechnung,PER (C),Rohstoff Recycling Osnabrück GmbH,03-10-10288524310,8.02814087664701,52.2925947478847,"Rheinstraße 90-122
49090 Osnabrück",Niedersachsen,Ems,Rohstoff Recycling Osnabrück GmbH,Rohstoff Recycling Osnabrück GmbH,Rohstoff Recycling Osnabrück GmbH,3832,Rückgewinnung sortierter Werkstoffe,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,,Abfall- und Abwasserbewirtschaftung
171224,2011,23.4,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,OTH (M),GSB Betrieb München,06-09-100-0212-0002,11.6215274519744,48.219139484746,"Werner-Heisenberg-Allee 61
80939 München",Bayern,Donau,GSB Sonderabfall-Entsorgung Bayern GmbH,GSB Sonderabfall-Entsorgung Bayern GmbH,GSB Sonderabfall-Entsorgung Bayern GmbH,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
174268,2012,24.2,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,OTH (M),GSB Betrieb München,06-09-100-0212-0002,11.6215274519744,48.219139484746,"Werner-Heisenberg-Allee 61
80939 München",Bayern,Donau,GSB Sonderabfall-Entsorgung Bayern GmbH,GSB Sonderabfall-Entsorgung Bayern GmbH,GSB Sonderabfall-Entsorgung Bayern GmbH,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
177847,2013,59.4,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Schätzung,Sonstiges (E),Deponie München Nord,06-09-100-2071-0002,11.6365262128639,48.2233222236831,"Freisinger Landstr. 245
80939 München",Bayern,Donau,"Landeshauptstadt München, Münchner Stadtentwässerung",Landeshauptstadt München,Münchner Stadtentwässerung,3811,Sammlung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,,Abfall- und Abwasserbewirtschaftung
179757,2013,23.7,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,INT (M) CEN/ISO,Siedlungsabfalldeponie Horm,06-05-300-9011404,6.44069382949134,50.7484174686853,"Pfarrer-Pleus-Str. 46
52393 Hürtgenwald",Nordrhein-Westfalen,Maas,DDG Dürener Deponiegesellschaft mbH,Kreis Düren,DDG Dürener Deponiegesellschaft mbH,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,,Abfall- und Abwasserbewirtschaftung
181802,2014,39.3,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Schätzung,Sonstiges (E),Deponie München Nord,06-09-100-2071-0002,11.6365262128639,48.2233222236831,"Freisinger Landstr. 245
80939 München",Bayern,Donau,"Landeshauptstadt München, Münchner Stadtentwässerung",Landeshauptstadt München,Münchner Stadtentwässerung,3811,Sammlung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,,Abfall- und Abwasserbewirtschaftung
174484,2012,48.7,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,OTH (M),Sonderabfalldeponie Gallenbach,06-09-700-8000-0001,11.0778066005446,48.4017020921693,"Oberneul 7
86551 Aichach",Bayern,Donau,Staatsbetrieb Sonderabfalldeponien im StMUG,Staatsbetrieb Sonderabfalldeponien im StMUG,Staatsbetrieb Sonderabfalldeponien im StMUG,3822,Behandlung und Beseitigung gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
181985,2014,33.8,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,OTH (M),Sonderabfalldeponie Gallenbach,06-09-700-8000-0001,11.0778066005446,48.4017020921693,"Oberneul 7
86551 Aichach",Bayern,Donau,Staatsbetrieb Sonderabfalldeponien im StMUV,Staatsbetrieb Sonderabfalldeponien im StMUG,Staatsbetrieb Sonderabfalldeponien im StMUG,3822,Behandlung und Beseitigung gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,,Abfall- und Abwasserbewirtschaftung
165774,2009,71.4,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Berechnung,OTH (C),Deponie München Nord,06-09-100-2071-0002,11.6365262128639,48.2233222236831,"Freisinger Landstr. 245
80939 München",Bayern,Donau,Landeshauptstadt München,Landeshauptstadt München,Münchner Stadtentwässerung,3811,Sammlung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
170226,2010,21.9,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Berechnung,OTH (C),Lobbe Entsorgung West GmbH & Co. KG,06-05-900-0156551,7.62128538332079,51.3625119809924,"Stenglingser Weg 4-12
58642 Iserlohn",Nordrhein-Westfalen,Rhein,Lobbe Entsorgung West GmbH & Co. KG,Lobbe Entsorgung West GmbH & Co. KG,Lobbe Entsorgung West GmbH & Co. KG,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
179569,2013,21.7,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Berechnung,OTH (C),Lobbe Entsorgung West GmbH & Co. KG,06-05-900-0156551,7.62128538332079,51.3625119809924,"Stenglingser Weg 4-12
58642 Iserlohn",Nordrhein-Westfalen,Rhein,Lobbe Entsorgung West GmbH & Co. KG,Lobbe Entsorgung West GmbH & Co. KG,Lobbe Entsorgung West GmbH & Co. KG,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,,Abfall- und Abwasserbewirtschaftung
173103,2011,93,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,INT (M) CEN/ISO,DDG Dürener Deponiegesellschaft mbH Siedlungsabfalldeponie Horm,06-05-300-9011404,6.44069382949134,50.7484174686853,"Pfarrer-Pleus-Str. 46
52393 Hürtgenwald",Nordrhein-Westfalen,Maas,DDG Dürener Deponiegesellschaft mbH,Kreis Düren,DDG Dürener Deponiegesellschaft mbH,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
171020,2011,48,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Berechnung,OTH (C),Deponie München Nord,06-09-100-2071-0002,11.6365262128639,48.2233222236831,"Freisinger Landstr. 245
80939 München",Bayern,Donau,"Landeshauptstadt München, Münchner Stadtentwässerung",Landeshauptstadt München,Münchner Stadtentwässerung,3811,Sammlung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
100454,2012,27.2,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,PER (M),"Nehlsen GmbH & Co.KG, NL Nehlsen-Plump BS Bremen",06-04-11/2000065/0/0,8.74360936939769,53.1212015317499,"Louis-Krages-Straße 10
28237 Bremen",Bremen,Weser,"Nehlsen GmbH & Co.KG, NL Nehlsen-Plump BS Bremen",Nehlsen AG,Nehlsen GmbH,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
179163,2013,21.9,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,ALT,Industrieschlammdeponie Griesenbrauck Ruhrverband,06-05-900-9056760,7.72614709077899,51.4022675524065,"Griesenbraucker Str. -
58640 Iserlohn",Nordrhein-Westfalen,Rhein,Ruhrverband -Essen-,Ruhrverband -Essen-,Ruhrverband -Essen-,3700,Abwasserentsorgung,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,,Abfall- und Abwasserbewirtschaftung
179094,2013,20.7,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,NRB (M),REMONDIS Industrie Service GmbH & Co. KG Niederlassung Herne,06-05-900-0190647,7.1688888497631,51.5454865888823,"Heerstr. 29-43
44653 Herne",Nordrhein-Westfalen,Rhein,REMONDIS AG & Co. KG,,REMONDIS Industrie Service GmbH & Co. KG,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,,Abfall- und Abwasserbewirtschaftung
126920,2008,102,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,OTH (M),MHKW Mannheim,06-08-9169156,8.45245552613289,49.5213819157734,"Otto-Hahn-Str. 1
68169 Mannheim",Baden-Württemberg,Rhein,MVV Energie AG,,MVV Energie AG,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Verbrennung nicht gefährlicher Abfälle > 3 t/h,Müllverbrennungsanlagen für Siedlungsmüll,Abfall- und Abwasserbewirtschaftung
162474,2007,186,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,OTH (M),DDG Dürener Deponiegesellschaft mbH Siedlungsabfalldeponie Horm,06-05-300-9011404,6.44069382949134,50.7484174686853,"Pfarrer-Pleus-Str. 46
52393 Hürtgenwald",Nordrhein-Westfalen,Maas,,Kreis Düren,DDG Dürener Deponiegesellschaft mbH,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
171464,2011,46.6,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,OTH (M),Sonderabfalldeponie Gallenbach,06-09-700-8000-0001,11.0778066005446,48.4017020921693,"Oberneul 7
86551 Aichach",Bayern,Donau,Staatsbetrieb Sonderabfalldeponien im StMUG,Staatsbetrieb Sonderabfalldeponien im StMUG,Staatsbetrieb Sonderabfalldeponien im StMUG,3822,Behandlung und Beseitigung gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
172465,2011,45.1,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,INT (M) CEN/ISO,CURRENTA GmbH & Co. OHG,06-05-100-9021040,6.8683859501941,51.1026405371506,"CHEMPARK Gebäude G 8
41539 Dormagen",Nordrhein-Westfalen,Rhein,Bayer AG Lanxess AG,CURRENTA GmbH & Co.OHG,CURRENTA GmbH & Co. OHG,3530,Wärme- und Kälteversorgung,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
175613,2012,25.3,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Berechnung,OTH (C),Lobbe Entsorgung West GmbH & Co. KG,06-05-900-0156551,7.62128538332079,51.3625119809924,"Stenglingser Weg 4-12
58642 Iserlohn",Nordrhein-Westfalen,Rhein,Lobbe Entsorgung West GmbH & Co. KG,Lobbe Entsorgung West GmbH & Co. KG,Lobbe Entsorgung West GmbH & Co. KG,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
123772,2007,236,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,OTH (M),MVV RHE AG,06-08-9169156,8.45245552613289,49.5213819157734,"Otto-Hahn-Straße 1
68169 Mannheim",Baden-Württemberg,Rhein,MVV RHE AG,,,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Verbrennung nicht gefährlicher Abfälle > 3 t/h,Müllverbrennungsanlagen für Siedlungsmüll,Abfall- und Abwasserbewirtschaftung
84276,2011,22.8,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Berechnung,OTH (C),Zimmermann Entsorgung GmbH & Co. KG,18143,12.3216666628376,51.6229522130045,"Zwiprostraße -
06803 Bitterfeld-Wolfen",Sachsen-Anhalt,Elbe/Labe,Zimmermann Entsorgung GmbH & Co. KG,Zimmermann Entsorgung GmbH & Co. KG,Zimmermann Entsorgung GmbH & Co. KG,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Keine IVU-Tätigkeit,Abfall- und Abwasserbewirtschaftung
174658,2012,26,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Berechnung,PER (C),Rohstoff Recycling Osnabrück GmbH,03-10-10288524310,8.02814087664701,52.2925947478847,"Rheinstraße 90-122
49090 Osnabrück",Niedersachsen,Ems,Rohstoff Recycling Osnabrück GmbH,Rohstoff Recycling Osnabrück GmbH,Rohstoff Recycling Osnabrück GmbH,3832,Rückgewinnung sortierter Werkstoffe,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
84280,2011,34.2,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,NRB (M),Baufeld Chemie GmbH Betriebsstätte Leuna,11183,12.0129988972872,51.3046708097627,"Am Haupttor , Bau 7512 -06237 Leuna",Sachsen-Anhalt,Elbe/Labe,Baufeld Chemie GmbH,Baufeld Chemie GmbH,Baufeld Chemie GmbH,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
172757,2011,23.4,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Berechnung,OTH (C),Lobbe Entsorgung West GmbH & Co. KG,06-05-900-0156551,7.62128538332079,51.3625119809924,"Stenglingser Weg 4-12
58642 Iserlohn",Nordrhein-Westfalen,Rhein,Lobbe Entsorgung West GmbH & Co. KG,Lobbe Entsorgung West GmbH & Co. KG,Lobbe Entsorgung West GmbH & Co. KG,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
183988,2014,26.6,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,NRB (M),REMONDIS Industrie Service GmbH & Co. KG Niederlassung Herne,06-05-900-0190647,7.1688888497631,51.5454865888823,"Heerstr. 29-43
44653 Herne",Nordrhein-Westfalen,Rhein,REMONDIS SE & Co. KG,,REMONDIS Industrie Service GmbH & Co. KG,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,,Abfall- und Abwasserbewirtschaftung
163531,2008,60.6,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Berechnung,MAB,Deponie München Nord,06-09-100-2071-0002,11.6365262128639,48.2233222236831,"Freisinger Landstr. 267
80939 München",Bayern,Donau,"Landeshauptstadt München, Münchner Stadtentwässerung","Landeshauptstadt München, Münchner Stadtentwässerung","Landeshauptstadt München, Münchner Stadtentwässerung",3811,Sammlung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
167693,2009,104,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,ALT,Industrieschlammdeponie Griesenbrauck Ruhrverband,06-05-900-9056760,7.72614709077899,51.4022675524065,"Griesenbraucker Str. -
58640 Iserlohn",Nordrhein-Westfalen,Rhein,Ruhrverband -Essen-,Ruhrverband -Essen-,Ruhrverband -Essen-,3700,Abwasserentsorgung,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
184499,2014,28.2,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,INT (M) CEN/ISO,Solvay Infra Bad Hönningen GmbH,07-01-678558,7.31468426652739,50.5111350658934,Am Güterbahnhof -53557 Bad Hönningen,Rheinland-Pfalz,Rhein,Solvay GmbH,Solvay Infra Bad Hönningen GmbH,Solvay Infra Bad Hönningen GmbH,8299,Erbringung sonstiger wirtschaftlicher Dienstleistungen für Unternehmen und Privatpersonen a. n. g.,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,,Abfall- und Abwasserbewirtschaftung
66903,2009,21.3,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,PER (M),"Nehlsen GmbH & Co.KG, NL Nehlsen-Plump",06-04-11/2000065/0/0,8.74360936939769,53.1212015317499,"Louis-Krages-Straße 10
28237 Bremen",Bremen,Weser,"Nehlsen GmbH & Co.KG, NL Nehlsen-Plump",Nehlsen AG,Nehlsen GmbH,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
165557,2009,25.3,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,INT (M) CEN/ISO,Sonderabfalldeponie Gallenbach,06-09-700-8000-0001,11.0778066005446,48.4017020921693,"Oberneul 7
86551 Aichach",Bayern,Donau,Staatsbetrieb Sonderabfalldeponien im StMUGV,Staatsbetrieb Sonderabfalldeponien im StMUGV,Staatsbetrieb Sonderabfalldeponien im StMUGV,3822,Behandlung und Beseitigung gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
103666,2012,23.4,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Berechnung,OTH (C),Zimmermann Entsorgung GmbH & Co. KG,18143,12.3216666628376,51.6229522130045,"Zwiprostraße -
06803 Bitterfeld-Wolfen",Sachsen-Anhalt,Elbe/Labe,Zimmermann Entsorgung GmbH & Co. KG,Zimmermann Entsorgung GmbH & Co. KG,Zimmermann Entsorgung GmbH & Co. KG,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Keine IVU-Tätigkeit,Abfall- und Abwasserbewirtschaftung
185473,2014,33.8,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,INT (M) CEN/ISO,TRICAT GmbH  Catalyst Service Bitterfeld,17229,12.29437240112,51.648831614693,"Tricat-Straße (ChemiePark Bitterfeld-Wolfen, Areal B) -
06803 Bitterfeld-Wolfen",Sachsen-Anhalt,Elbe/Labe,Eurecat France,Eurecat France,TRICAT GmbH Catalyst Service Bitterfeld,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,,Abfall- und Abwasserbewirtschaftung
62942,2007,49.6,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,PER (M),Nehlsen-Plump GmbH & Co.KG,06-04-11/2000065/0/0,8.74360936939769,53.1212015317499,"Louis-Krages-Straße 10
28237 Bremen",Bremen,Weser,Nehlsen-Plump GmbH & Co.KG,,,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
63042,2008,34.3,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,PER (M),Nehlsen GmbH & Co.KG Niederlassung Nehlsen-Plump,06-04-11/2000065/0/0,8.74360936939769,53.1212015317499,"Louis-Krages-Straße 10
28237 Bremen",Bremen,Weser,,,,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
163920,2008,26,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Berechnung,PER (C),RRO Rohstoff Recycling Osnabrück GmbH,03-10-10288524310,8.02814087664701,52.2925947478847,"Rheinstraße 90-122
49090 Osnabrück",Niedersachsen,Ems,RRO Rohstoff Recycling Osnabrück GmbH,,,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
55349,2010,33.7,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,PER (M),"Nehlsen GmbH & Co.KG, NL Nehlsen-Plump",06-04-11/2000065/0/0,8.74360936939769,53.1212015317499,"Louis-Krages-Straße 10
28237 Bremen",Bremen,Weser,"Nehlsen GmbH & Co.KG, NL Nehlsen-Plump",Nehlsen AG,Nehlsen GmbH,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
168690,2010,26,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Berechnung,PER (C),RRO Rohstoff Recycling Osnabrück GmbH,03-10-10288524310,8.02814087664701,52.2925947478847,"Rheinstraße 90-122
49090 Osnabrück",Niedersachsen,Ems,RRO Rohstoff Recycling Osnabrück GmbH,RRO,RRO,3832,Rückgewinnung sortierter Werkstoffe,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
164833,2008,27.2,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,OTH (M),Lobbe Entsorgung West GmbH & Co. KG,06-05-900-0156551,7.62128538332079,51.3625119809924,"Stenglingser Weg 4-12
58642 Iserlohn",Nordrhein-Westfalen,Rhein,Lobbe Entsorgung West GmbH & Co. KG,,,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
170123,2010,105,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,INT (M) CEN/ISO,DDG Dürener Deponiegesellschaft mbH Siedlungsabfalldeponie Horm,06-05-300-9011404,6.44069382949134,50.7484174686853,"Pfarrer-Pleus-Str. 46
52393 Hürtgenwald",Nordrhein-Westfalen,Maas,DDG Dürener Deponiegesellschaft mbH,Kreis Düren,DDG Dürener Deponiegesellschaft mbH,3821,Behandlung und Beseitigung nicht gefährlicher Abfälle,Deponien > 10 t/d Aufnahmekapazität oder > 25.000 t Gesamtkapazität,Deponien,Abfall- und Abwasserbewirtschaftung
118829,2011,55.6,Nickel und Verbindungen (als Ni),Schwermetalle,20.0,Messung,INT (M) CEN/ISO,SUC Entsorgung GmbH Ohrduf,16-78-23100000001,10.7374026158396,50.8396073400532,"Gothaer Str. 43
99885 Ohrdruf",Thüringen,Elbe/Labe,SUC GmbH,wie Name,wie Name,3822,Behandlung und Beseitigung gefährlicher Abfälle,Beseitigung oder Verwertung v. gefährlichen Abfällen > 10 t/d,Beseitigung oder Verwertung v. gefährlichen Abfällen,Abfall- und Abwasserbewirtschaftung
