betriebe_id,jahr,jahresfracht,stoff_name,stoff_gruppe,stoff_schwellenwert,bestimmungsmethode,bestimmungsverfahren,name,kennnummer,wgs84_x,wgs84_y,anschrift,bundesland,flusseinzugsgebiet,muttergesellschaft,eigentuemer,betreiber,nace_code,nace_text,prtr_beschreibung,ivu_beschreibung,branchengruppe
178102,2013,5.31,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Industriepark Wolfgang GmbH,06-00206010435,8.9672795067201,50.1228735158065,"Rodenbacher Chaussee 4
63457 Hanau",Hessen,Rhein,Industriepark Wolfgang GmbH,Evonik Degussa GmbH,Industriepark Wolfgang GmbH,3530,Wärme- und Kälteversorgung,Verbrennungsanlagen > 50 MW,,Energiesektor
180131,2013,8.4,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,NRB (M),Ruhr Oel GmbH Werk Horst,06-05-500-0073211,7.03720284379517,51.5396069504629,"Johannastrasse 2-8
45899 Gelsenkirchen",Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,RUHR OEL GmbH,RUHR OEL GmbH,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,,Energiesektor
172517,2011,11.5,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,NRB (M),Ruhr Oel GmbH Werk Horst,06-05-500-0073211,7.03720284379517,51.5396069504629,"Johannastrasse 2-8
45899 Gelsenkirchen",Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,RUHR OEL GmbH,RUHR OEL GmbH,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
167536,2009,27.4,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,RAG DSK AG Kokerei Prosper,06-05-500-1185268,6.97327222572499,51.5182315727857,"Prosperstr. 350
46236 Bottrop",Nordrhein-Westfalen,Rhein,RAG,RAG DSK AG Kokerei Prosper,RAG Aktiengesellschaft,1910,Kokerei,Kokereien,Kokereien,Energiesektor
173284,2011,20.9,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,ArcelorMittal Bremen GmbH Kokerei Prosper,06-05-500-1185268,6.97327222572499,51.5182315727857,"Prosperstr. 350
46236 Bottrop",Nordrhein-Westfalen,Rhein,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,1910,Kokerei,Kokereien,Kokereien,Energiesektor
173351,2011,24,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,NRB (M),RUHR OEL GMBH Werk Scholven,06-05-500-0053929,7.02890850572055,51.5960327512966,Pawiker Str. 3045896 Gelsenkirchen,Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,RUHR OEL GmbH,RUHR OEL GmbH,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
175259,2012,24,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,ArcelorMittal Bremen GmbH Kokerei Prosper,06-05-500-1185268,6.97327222572499,51.5182315727857,"Prosperstr. 350
46236 Bottrop",Nordrhein-Westfalen,Rhein,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,1910,Kokerei,Kokereien,Kokereien,Energiesektor
183665,2014,23.3,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,ArcelorMittal Bremen GmbH Kokerei Prosper,06-05-500-1185268,6.97327222572499,51.5182315727857,"Prosperstr. 350
46236 Bottrop",Nordrhein-Westfalen,Rhein,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,1910,Kokerei,Kokereien,,Energiesektor
157816,2012,7.6,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,Industriepark Wolfgang GmbH,06-00206010435,8.9672795067201,50.1228735158065,"Rodenbacher Chaussee 4
63457 Hanau",Hessen,Rhein,Industriepark Wolfgang GmbH,Evonik Degussa GmbH,Industriepark Wolfgang GmbH,3530,Wärme- und Kälteversorgung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
184225,2014,29.5,Arsen und Verbindungen (als As),Schwermetalle,5.0,Schätzung,Sonstiges (E),RUHR OEL GMBH Werk Scholven,06-05-500-0053929,7.02890850572055,51.5960327512966,"Pawiker Straße 30
45896 Gelsenkirchen",Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,RUHR OEL GmbH,RUHR OEL GmbH,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,,Energiesektor
184423,2014,10,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,NRB (M),Ruhr Oel GmbH Werk Horst,06-05-500-0073211,7.03720284379517,51.5396069504629,"Johannastrasse 2-8
45899 Gelsenkirchen",Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,RUHR OEL GmbH,RUHR OEL GmbH,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,,Energiesektor
85824,2007,17,Arsen und Verbindungen (als As),Schwermetalle,5.0,Messung,OTH (M),Industriepark Hanau-Wolfgang GmbH,06-00206010435,8.96731943629674,50.1228503015507,"Rodenbacher Chaussee 4
63457 Hanau",Hessen,Rhein,Evonik Degussa GmbH,,,3530,Wärme- und Kälteversorgung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
164724,2008,5.65,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Messung,PER (M),Kokerei Schwelgern,06-05-100-0990890,6.72886541591025,51.5009910033005,"Alsumer Steig 100
47166 Duisburg",Nordrhein-Westfalen,Rhein,Pruna Betreiber GmbH vertreten durch die KBS GmbH,,,1910,Kokerei,Kokereien,Kokereien,Energiesektor
173284,2011,7.25,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,ArcelorMittal Bremen GmbH Kokerei Prosper,06-05-500-1185268,6.97327222572499,51.5182315727857,"Prosperstr. 350
46236 Bottrop",Nordrhein-Westfalen,Rhein,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,1910,Kokerei,Kokereien,Kokereien,Energiesektor
172317,2011,6.7,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Messung,PER (M),Pruna Betreiber GmbH vertreten durch die KBS GmbH Werk Schwelgern,06-05-100-0990890,6.72887981147172,51.5009912821686,"Alsumer Steig 100
47166 Duisburg",Nordrhein-Westfalen,Rhein,Pruna Betreiber GmbH vertreten durch die KBS GmbH,CARBONARIA Beteiligungsgesellschaft mbH & Co.,Pruna Betreiber GmbH vertreten durch die KBS GmbH,1910,Kokerei,Kokereien,Kokereien,Energiesektor
175259,2012,8.48,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,ArcelorMittal Bremen GmbH Kokerei Prosper,06-05-500-1185268,6.97327222572499,51.5182315727857,"Prosperstr. 350
46236 Bottrop",Nordrhein-Westfalen,Rhein,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,1910,Kokerei,Kokereien,Kokereien,Energiesektor
166959,2009,5.74,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Messung,PER (M),Pruna Betreiber GmbH vertreten durch die KBS GmbH Werk Schwelgern,06-05-100-0990890,6.72886541591025,51.5009910033005,"Alsumer Steig 100
47166 Duisburg",Nordrhein-Westfalen,Rhein,Pruna Betreiber GmbH vertreten durch die KBS GmbH,CARBONARIA Beteiligungsgesellschaft mbH & Co.,Pruna Betreiber GmbH vertreten durch die KBS GmbH,1910,Kokerei,Kokereien,Kokereien,Energiesektor
179920,2013,6.61,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,ArcelorMittal Bremen GmbH Kokerei Prosper,06-05-500-1185268,6.97327222572499,51.5182315727857,"Prosperstr. 350
46236 Bottrop",Nordrhein-Westfalen,Rhein,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,1910,Kokerei,Kokereien,,Energiesektor
183665,2014,7.77,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Messung,INT (M) CEN/ISO,ArcelorMittal Bremen GmbH Kokerei Prosper,06-05-500-1185268,6.97327222572499,51.5182315727857,"Prosperstr. 350
46236 Bottrop",Nordrhein-Westfalen,Rhein,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,1910,Kokerei,Kokereien,,Energiesektor
184234,2014,6.92,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Messung,PER (M),Pruna Betreiber GmbH vertreten durch die KBS GmbH Werk Schwelgern,06-05-100-0990890,6.72887981147172,51.5009912821686,"Alsumer Steig 100
47166 Duisburg",Nordrhein-Westfalen,Rhein,Pruna Betreiber GmbH vertreten durch die KBS GmbH,CARBONARIA Beteiligungsgesellschaft mbH & Co.,Pruna Betreiber GmbH vertreten durch die KBS GmbH,1910,Kokerei,Kokereien,,Energiesektor
169543,2010,7.3,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Messung,PER (M),Pruna Betreiber GmbH vertreten durch die KBS GmbH Werk Schwelgern,06-05-100-0990890,6.72887981147172,51.5009912821686,"Alsumer Steig 100
47166 Duisburg",Nordrhein-Westfalen,Rhein,Pruna Betreiber GmbH vertreten durch die KBS GmbH,CARBONARIA Beteiligungsgesellschaft mbH & Co.,Pruna Betreiber GmbH vertreten durch die KBS GmbH,1910,Kokerei,Kokereien,Kokereien,Energiesektor
180046,2013,6.67,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Messung,PER (M),Pruna Betreiber GmbH vertreten durch die KBS GmbH Werk Schwelgern,06-05-100-0990890,6.72887981147172,51.5009912821686,"Alsumer Steig 100
47166 Duisburg",Nordrhein-Westfalen,Rhein,Pruna Betreiber GmbH vertreten durch die KBS GmbH,CARBONARIA Beteiligungsgesellschaft mbH & Co.,Pruna Betreiber GmbH vertreten durch die KBS GmbH,1910,Kokerei,Kokereien,,Energiesektor
176018,2012,6.77,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Messung,PER (M),Pruna Betreiber GmbH vertreten durch die KBS GmbH Werk Schwelgern,06-05-100-0990890,6.72887981147172,51.5009912821686,"Alsumer Steig 100
47166 Duisburg",Nordrhein-Westfalen,Rhein,Pruna Betreiber GmbH vertreten durch die KBS GmbH,CARBONARIA Beteiligungsgesellschaft mbH & Co.,Pruna Betreiber GmbH vertreten durch die KBS GmbH,1910,Kokerei,Kokereien,Kokereien,Energiesektor
162090,2007,5.7,Cadmium und Verbindungen (als Cd),Schwermetalle,5.0,Messung,PER (M),KBS Kokereibetriebsgesellschaft Schwelgern GmbH,06-05-100-0990890,6.72886541591025,51.5009910033005,"Alsumer Steig 100
47166 Duisburg",Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel AG,,,1910,Kokerei,Kokereien,Kokereien,Energiesektor
165411,2008,83.3,Chrom und Verbindungen (als Cr),Schwermetalle,50.0,Berechnung,OTH (C),Ruhr Oel GmbH Werk Horst,06-05-500-0073211,7.03720284379517,51.5396069504629,"Johannastr. 2-8
45899 Gelsenkirchen",Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,,,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
162969,2007,86,Chrom und Verbindungen (als Cr),Schwermetalle,50.0,Berechnung,OTH (C),Ruhr Oel GmbH Werk Horst,06-05-500-0073211,7.03720284379517,51.5396069504629,"Johannastr. 2-8
45899 Gelsenkirchen",Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,,,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
167896,2009,81.5,Chrom und Verbindungen (als Cr),Schwermetalle,50.0,Berechnung,OTH (C),Ruhr Oel GmbH Werk Horst,06-05-500-0073211,7.03720284379517,51.5396069504629,"Johannastr. 2-8
45899 Gelsenkirchen",Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,RUHR OEL GmbH,RUHR OEL GmbH,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
170347,2010,74.9,Chrom und Verbindungen (als Cr),Schwermetalle,50.0,Berechnung,OTH (C),Ruhr Oel GmbH Werk Horst,06-05-500-0073211,7.03720284379517,51.5396069504629,"Johannastrasse 2-8
45899 Gelsenkirchen",Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,RUHR OEL GmbH,RUHR OEL GmbH,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
165411,2008,74,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Berechnung,OTH (C),Ruhr Oel GmbH Werk Horst,06-05-500-0073211,7.03720284379517,51.5396069504629,"Johannastr. 2-8
45899 Gelsenkirchen",Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,,,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
165412,2008,121,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Berechnung,OTH (C),RUHR OEL GMBH Werk Scholven,06-05-500-0053929,7.02890850572055,51.5960327512966,Pawiker Str. 3045896 Gelsenkirchen,Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,,,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
162969,2007,76,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Berechnung,OTH (C),Ruhr Oel GmbH Werk Horst,06-05-500-0073211,7.03720284379517,51.5396069504629,"Johannastr. 2-8
45899 Gelsenkirchen",Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,,,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
180051,2013,1230,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Messung,OTH (M),Kraftwerk Voerde OHG der STEAG GmbH und RWE Power AG Kraftwerk Voerde,06-05-100-0431554,6.68191648123606,51.5785029191951,Frankfurter Str. 43046562 Voerde,Nordrhein-Westfalen,Rhein,STEAG GmbH,STEAG GmbH,STEAG GmbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,,Energiesektor
173351,2011,65.5,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Messung,NRB (M),RUHR OEL GMBH Werk Scholven,06-05-500-0053929,7.02890850572055,51.5960327512966,Pawiker Str. 3045896 Gelsenkirchen,Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,RUHR OEL GmbH,RUHR OEL GmbH,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
170347,2010,66.6,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Berechnung,OTH (C),Ruhr Oel GmbH Werk Horst,06-05-500-0073211,7.03720284379517,51.5396069504629,"Johannastrasse 2-8
45899 Gelsenkirchen",Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,RUHR OEL GmbH,RUHR OEL GmbH,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
167896,2009,72.5,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Berechnung,OTH (C),Ruhr Oel GmbH Werk Horst,06-05-500-0073211,7.03720284379517,51.5396069504629,"Johannastr. 2-8
45899 Gelsenkirchen",Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,RUHR OEL GmbH,RUHR OEL GmbH,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
164258,2008,619,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Messung,OTH (M),RWE Power AG KW Huckingen,06-05-100-0220947,6.71911732581523,51.3709009446571,Ehinger Str. 20047259 Duisburg,Nordrhein-Westfalen,Rhein,"RWE Power AG, Kraftwerke Region West",,KW Huckingen,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
167898,2009,122,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Berechnung,OTH (C),RUHR OEL GMBH Werk Scholven,06-05-500-0053929,7.02890850572055,51.5960327512966,Pawiker Str. 3045896 Gelsenkirchen,Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,RUHR OEL GmbH,RUHR OEL GmbH,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
170348,2010,130,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Berechnung,OTH (C),RUHR OEL GMBH Werk Scholven,06-05-500-0053929,7.02890850572055,51.5960327512966,Pawiker Str. 3045896 Gelsenkirchen,Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,RUHR OEL GmbH,RUHR OEL GmbH,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
162970,2007,133,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Berechnung,OTH (C),RUHR OEL GMBH Werk Scholven,06-05-500-0053929,7.02890850572055,51.5960327512966,Pawiker Str. 3045896 Gelsenkirchen,Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,,,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
85824,2007,53,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Messung,OTH (M),Industriepark Hanau-Wolfgang GmbH,06-00206010435,8.96731943629674,50.1228503015507,"Rodenbacher Chaussee 4
63457 Hanau",Hessen,Rhein,Evonik Degussa GmbH,,,3530,Wärme- und Kälteversorgung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
161904,2007,477,Kupfer und Verbindungen (als Cu),Schwermetalle,50.0,Messung,OTH (M),RWE Power AG KW Huckingen,06-05-100-0220947,6.72400491847306,51.3760683564586,Ehinger Str. 20047259 Duisburg,Nordrhein-Westfalen,Rhein,,RWE Power AG - KW Huckingen,RWE Power AG,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
169936,2010,5.05,Quecksilber und Verbindungen (als Hg),Schwermetalle,1.0,Messung,INT (M) CEN/ISO,RAG Kokerei Prosper,06-05-500-1185268,6.97327222572499,51.5182315727857,"Prosperstr. 350
46236 Bottrop",Nordrhein-Westfalen,Rhein,RAG Deutsche Steinkohle AG,RAG Aktiengesellschaft,RAG Deutsche Steinkohle AG,1910,Kokerei,Kokereien,Kokereien,Energiesektor
176018,2012,1.68,Quecksilber und Verbindungen (als Hg),Schwermetalle,1.0,Messung,PER (M),Pruna Betreiber GmbH vertreten durch die KBS GmbH Werk Schwelgern,06-05-100-0990890,6.72887981147172,51.5009912821686,"Alsumer Steig 100
47166 Duisburg",Nordrhein-Westfalen,Rhein,Pruna Betreiber GmbH vertreten durch die KBS GmbH,CARBONARIA Beteiligungsgesellschaft mbH & Co.,Pruna Betreiber GmbH vertreten durch die KBS GmbH,1910,Kokerei,Kokereien,Kokereien,Energiesektor
180069,2013,43,Quecksilber und Verbindungen (als Hg),Schwermetalle,1.0,Messung,INT (M) CEN/ISO,Infracor GmbH,06-05-500-0152577,7.1030543339249,51.6783863835973,"Paul-Baumann-Str. 1
45772 Marl",Nordrhein-Westfalen,Rhein,Infracor GmbH,Infracor GmbH,Infracor GmbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,,Energiesektor
176128,2012,94.5,Quecksilber und Verbindungen (als Hg),Schwermetalle,1.0,Messung,INT (M) CEN/ISO,Infracor GmbH,06-05-500-0152577,7.1030543339249,51.6783863835973,"Paul-Baumann-Str. 1
45772 Marl",Nordrhein-Westfalen,Rhein,Infracor GmbH,Infracor GmbH,Infracor GmbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
170084,2010,194,Quecksilber und Verbindungen (als Hg),Schwermetalle,1.0,Messung,INT (M) CEN/ISO,Infracor GmbH,06-05-500-0152577,7.1030543339249,51.6783863835973,"Paul-Baumann-Str. 1
45772 Marl",Nordrhein-Westfalen,Rhein,Infracor GmbH,Infracor GmbH,Infracor GmbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
173284,2011,12,Quecksilber und Verbindungen (als Hg),Schwermetalle,1.0,Messung,INT (M) CEN/ISO,ArcelorMittal Bremen GmbH Kokerei Prosper,06-05-500-1185268,6.97327222572499,51.5182315727857,"Prosperstr. 350
46236 Bottrop",Nordrhein-Westfalen,Rhein,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,ArcelorMittal Bremen GmbH,1910,Kokerei,Kokereien,Kokereien,Energiesektor
165411,2008,1.9,Quecksilber und Verbindungen (als Hg),Schwermetalle,1.0,Berechnung,OTH (C),Ruhr Oel GmbH Werk Horst,06-05-500-0073211,7.03720284379517,51.5396069504629,"Johannastr. 2-8
45899 Gelsenkirchen",Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,,,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
162137,2007,2000,Quecksilber und Verbindungen (als Hg),Schwermetalle,1.0,Messung,CRM,Infracor GmbH,06-05-500-0152577,7.10303987874825,51.6783861500897,"Paul-Baumann-Str. 1
45764 Marl",Nordrhein-Westfalen,Rhein,Infracor GmbH,,Infracor GmbH,3511,Elektrizitätserzeugung,Verbrennungsanlagen > 50 MW,Verbrennungsanlagen > 50 MW,Energiesektor
165412,2008,8.16,Quecksilber und Verbindungen (als Hg),Schwermetalle,1.0,Messung,NRB (M),RUHR OEL GMBH Werk Scholven,06-05-500-0053929,7.02890850572055,51.5960327512966,Pawiker Str. 3045896 Gelsenkirchen,Nordrhein-Westfalen,Rhein,RUHR OEL GmbH,,,1920,Mineralölverarbeitung,Mineralöl- und Gasraffinerien,Mineralöl- und Gasraffinerien,Energiesektor
