betriebe_id,jahr,jahresfracht,stoff_name,stoff_gruppe,stoff_schwellenwert,bestimmungsmethode,bestimmungsverfahren,name,kennnummer,wgs84_x,wgs84_y,anschrift,bundesland,flusseinzugsgebiet,muttergesellschaft,eigentuemer,betreiber,nace_code,nace_text,prtr_beschreibung,ivu_beschreibung,branchengruppe
184227,2014,675,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Schwelgern,06-05-100-0209686,6.73590748370847,51.5036903000694,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",,Metallindustrie
184635,2014,109,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,INT (M) CEN/ISO,ThyssenKrupp Rasselstein GmbH,07-01-114014,7.42636095872299,50.4348377730411,"Koblenzer Str. 141
56626 Andernach",Rheinland-Pfalz,Rhein,Rasselstein GmbH,ThyssenKrupp Rasselstein GmbH,ThyssenKrupp Rasselstein GmbH,2599,Herstellung von sonstigen Metallwaren a. n. g.,Oberflächenbehandlung durch elektrolytische oder chemischen Verfahren >30 m³,,Metallindustrie
176116,2012,200,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Westfalenhütte,06-05-900-0231356,7.49688706355197,51.5374325552485,"Eberhardstraße 12
44145 Dortmund",Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen",Aufbringen v. schmelzfl. metall. Schutzschichten bei Eisenmetallen > 2t/h,Aufbringen v. schmelzfl. metall. Schutzschichten bei Eisenmet.,Metallindustrie
167679,2009,506,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Höntrop,06-05-900-9000294,7.1710012768509,51.4755200524551,"Essener Straße 244
44793 Bochum",Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen",Warmwalzen von Eisenmetallen >20 t/h,Warmwalzen von Eisenmetallen,Metallindustrie
167734,2009,277,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Westfalenhütte,06-05-900-0231356,7.50562122305155,51.5410781398951,"Eberhardstraße 12
44145 Dortmund",Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen",Aufbringen v. schmelzfl. metall. Schutzschichten bei Eisenmetallen > 2t/h,Aufbringen v. schmelzfl. metall. Schutzschichten bei Eisenmet.,Metallindustrie
167872,2009,2140,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Hamborn,06-05-100-0215455,6.72648284165998,51.4912500236739,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
54764,2009,221,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,NRB (M),Fritz Winter Eisengießerei GmbH & Co. KG,06-00000010534,9.01118079416077,50.8188835656475,"Albert-Schweitzer Str. 15
35260 Stadtallendorf",Hessen,Rhein,Fritz Winter Eisengießerei GmbH & Co. KG,Fritz Winter Eisengießerei GmbH & Co. KG,Fritz Winter Eisengießerei GmbH & Co. KG,2451,Eisengießereien,Eisenmetallgießereien >20 t/d,Eisenmetallgießereien,Metallindustrie
164771,2008,2880,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,PER (M),ThyssenKrupp Steel AG Werk Hamborn,06-05-100-0215455,6.74299141166485,51.4912722438869,Kaiser-Wilhelm-Str. 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel AG,,,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
167288,2009,433,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Schwelgern,06-05-100-0209686,6.73590748370847,51.5036903000694,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
176326,2012,1530,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Hamborn,06-05-100-0215455,6.72648284165998,51.4912500236739,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
170140,2010,261,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Westfalenhütte,06-05-900-0231356,7.49688706355197,51.5374325552485,"Eberhardstraße 12
44145 Dortmund",Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen",Aufbringen v. schmelzfl. metall. Schutzschichten bei Eisenmetallen > 2t/h,Aufbringen v. schmelzfl. metall. Schutzschichten bei Eisenmet.,Metallindustrie
133568,2010,109,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,INT (M) CEN/ISO,Wieland GmbH Metallveredelungen,06-08-8588503,8.49540853315143,49.4626156404805,"Wattstr. 43
68199 Mannheim",Baden-Württemberg,Rhein,Wieland GmbH Metallveredelungen,Wieland GmbH,Wieland GmbH,2561,Oberflächenveredlung und Wärmebehandlung,Oberflächenbehandlung durch elektrolytische oder chemischen Verfahren >30 m³,Oberflächenbehandlung d. elektrolytische od. chem. Verf.,Metallindustrie
157964,2012,406,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,INT (M) CEN/ISO,Fritz Winter Eisengießerei GmbH & Co. KG,06-00000010534,9.01114385737889,50.8189066798328,"Albert-Schweitzer Str. 15
35260 Stadtallendorf",Hessen,Rhein,Fritz Winter Eisengießerei GmbH & Co. KG,Fritz Winter Eisengießerei GmbH & Co. KG,Fritz Winter Eisengießerei GmbH & Co. KG,2451,Eisengießereien,Eisenmetallgießereien >20 t/d,Eisenmetallgießereien,Metallindustrie
166378,2009,9260,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Schätzung,Sonstiges (E),Weser - Metall GmbH,03-09-09090117300,8.50416629286107,53.5035851306162,"Johannastr. 2
26954 Nordenham",Niedersachsen,Weser,"Recylex SA, Frankreich","Recylex GmbH, Hannover","Recylex GmbH, Hannover",2443,"Erzeugung und erste Bearbeitung von Blei, Zink und Zinn",Gewinnung von Nichteisenrohmetallen aus Erzen,Gewinnung von Nichteisenrohmetallen aus Erzen,Metallindustrie
169552,2010,412,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Beeckerwerth,06-05-100-0209707,6.70912255112472,51.4855160414683,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
184232,2014,2530,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Hamborn,06-05-100-0215455,6.72648284165998,51.4912500236739,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",,Metallindustrie
166724,2009,460,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Beeckerwerth,06-05-100-0209707,6.72366010273337,51.5132018938013,Kaiser - Wilhelm - Straße 10047166 Duisburg,Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",Herstellung von Roheisen oder Stahl,Metallindustrie
143721,2013,2820,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,NRB (M),ArcelorMittal Eisenhüttenstadt GmbH,12-30670480000,14.6176822369296,52.1661405222489,"Werkstraße 1
15890 Eisenhüttenstadt",Brandenburg,Oder,ArcelorMittal Eisenhüttenstadt GmbH,Arcelormittal Eisenhüttenstadt GmbH,Arcelormittal Eisenhüttenstadt GmbH,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen","Herstellung von Roheisen oder Stahl einschl. Stranggießen > 2,5 t/h",,Metallindustrie
170611,2011,109,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,INT (M) CEN/ISO,Wieland GmbH Metallveredelungen,06-08-8588503,8.49540853315143,49.4626156404805,"Wattstr. 43
68199 Mannheim",Baden-Württemberg,Rhein,Wieland GmbH Metallveredelungen,Wieland GmbH,Wieland GmbH,2561,Oberflächenveredlung und Wärmebehandlung,Oberflächenbehandlung durch elektrolytische oder chemischen Verfahren >30 m³,Oberflächenbehandlung d. elektrolytische od. chem. Verf.,Metallindustrie
180033,2013,463,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Westfalenhütte,06-05-900-0231356,7.49688706355197,51.5374325552485,"Eberhardstraße 12
44145 Dortmund",Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen",Aufbringen v. schmelzfl. metall. Schutzschichten bei Eisenmetallen > 2t/h,,Metallindustrie
50822,2008,408,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,NRB (M),Fritz Winter Eisengießerei GmbH & Co. KG,06-00000010534,9.01118079416077,50.8188835656475,"Albert-Schweitzer Str. 15
35260 Stadtallendorf",Hessen,Rhein,Fritz Winter Eisengießerei GmbH & Co. KG,Fritz Winter Eisengießerei GmbH & Co. KG,Fritz Winter Eisengießerei GmbH & Co. KG,2451,Eisengießereien,Eisenmetallgießereien >20 t/d,Eisenmetallgießereien,Metallindustrie
169551,2010,925,Zink und Verbindungen (als Zn),Schwermetalle,100.0,Messung,PER (M),ThyssenKrupp Steel Europe AG Werk Höntrop,06-05-900-9000294,7.1710012768509,51.4755200524551,"Essener Straße 244
44793 Bochum",Nordrhein-Westfalen,Rhein,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,ThyssenKrupp Steel Europe AG,2410,"Erzeugung von Roheisen, Stahl und Ferrolegierungen",Warmwalzen von Eisenmetallen >20 t/h,Warmwalzen von Eisenmetallen,Metallindustrie
